forecast_date,target,target_end_date,location,type,quantile,value
2022-12-11,1 day ahead inc hosp,2022-12-16,53,quantile,0.01,32.7
2022-12-11,1 day ahead inc hosp,2022-12-16,17,quantile,0.01,156.4
2022-12-11,1 day ahead inc hosp,2022-12-16,06,quantile,0.01,433.9
2022-12-11,1 day ahead inc hosp,2022-12-16,04,quantile,0.01,81.6
2022-12-11,1 day ahead inc hosp,2022-12-16,25,quantile,0.01,81.2
2022-12-11,1 day ahead inc hosp,2022-12-16,55,quantile,0.01,51.5
2022-12-11,1 day ahead inc hosp,2022-12-16,48,quantile,0.01,217.4
2022-12-11,1 day ahead inc hosp,2022-12-16,31,quantile,0.01,17.5
2022-12-11,1 day ahead inc hosp,2022-12-16,49,quantile,0.01,19.8
2022-12-11,1 day ahead inc hosp,2022-12-16,41,quantile,0.01,21.5
2022-12-11,1 day ahead inc hosp,2022-12-16,12,quantile,0.01,129.9
2022-12-11,1 day ahead inc hosp,2022-12-16,36,quantile,0.01,236.2
2022-12-11,1 day ahead inc hosp,2022-12-16,44,quantile,0.01,6.6
2022-12-11,1 day ahead inc hosp,2022-12-16,13,quantile,0.01,69.7
2022-12-11,1 day ahead inc hosp,2022-12-16,33,quantile,0.01,6.5
2022-12-11,1 day ahead inc hosp,2022-12-16,37,quantile,0.01,63.8
2022-12-11,1 day ahead inc hosp,2022-12-16,34,quantile,0.01,165.8
2022-12-11,1 day ahead inc hosp,2022-12-16,08,quantile,0.01,36.7
2022-12-11,1 day ahead inc hosp,2022-12-16,24,quantile,0.01,50.6
2022-12-11,1 day ahead inc hosp,2022-12-16,32,quantile,0.01,25.5
2022-12-11,1 day ahead inc hosp,2022-12-16,47,quantile,0.01,60.1
2022-12-11,1 day ahead inc hosp,2022-12-16,15,quantile,0.01,10.1
2022-12-11,1 day ahead inc hosp,2022-12-16,18,quantile,0.01,69.3
2022-12-11,1 day ahead inc hosp,2022-12-16,21,quantile,0.01,26.3
2022-12-11,1 day ahead inc hosp,2022-12-16,27,quantile,0.01,45.9
2022-12-11,1 day ahead inc hosp,2022-12-16,40,quantile,0.01,23.4
2022-12-11,1 day ahead inc hosp,2022-12-16,42,quantile,0.01,122.3
2022-12-11,1 day ahead inc hosp,2022-12-16,45,quantile,0.01,28
2022-12-11,1 day ahead inc hosp,2022-12-16,11,quantile,0.01,5.5
2022-12-11,1 day ahead inc hosp,2022-12-16,20,quantile,0.01,26.2
2022-12-11,1 day ahead inc hosp,2022-12-16,29,quantile,0.01,69
2022-12-11,1 day ahead inc hosp,2022-12-16,50,quantile,0.01,3.1
2022-12-11,1 day ahead inc hosp,2022-12-16,51,quantile,0.01,67.4
2022-12-11,1 day ahead inc hosp,2022-12-16,09,quantile,0.01,50.5
2022-12-11,1 day ahead inc hosp,2022-12-16,19,quantile,0.01,25.4
2022-12-11,1 day ahead inc hosp,2022-12-16,22,quantile,0.01,29.5
2022-12-11,1 day ahead inc hosp,2022-12-16,39,quantile,0.01,128.3
2022-12-11,1 day ahead inc hosp,2022-12-16,26,quantile,0.01,96.6
2022-12-11,1 day ahead inc hosp,2022-12-16,46,quantile,0.01,5.6
2022-12-11,1 day ahead inc hosp,2022-12-16,05,quantile,0.01,15.7
2022-12-11,1 day ahead inc hosp,2022-12-16,10,quantile,0.01,5.1
2022-12-11,1 day ahead inc hosp,2022-12-16,28,quantile,0.01,13.2
2022-12-11,1 day ahead inc hosp,2022-12-16,35,quantile,0.01,13.3
2022-12-11,1 day ahead inc hosp,2022-12-16,38,quantile,0.01,5
2022-12-11,1 day ahead inc hosp,2022-12-16,56,quantile,0.01,1.6
2022-12-11,1 day ahead inc hosp,2022-12-16,02,quantile,0.01,1.4
2022-12-11,1 day ahead inc hosp,2022-12-16,23,quantile,0.01,5.9
2022-12-11,1 day ahead inc hosp,2022-12-16,01,quantile,0.01,30
2022-12-11,1 day ahead inc hosp,2022-12-16,16,quantile,0.01,12.9
2022-12-11,1 day ahead inc hosp,2022-12-16,30,quantile,0.01,0.9
2022-12-11,1 day ahead inc hosp,2022-12-16,72,quantile,0.01,7.8
2022-12-11,1 day ahead inc hosp,2022-12-16,78,quantile,0.01,0
2022-12-11,1 day ahead inc hosp,2022-12-16,54,quantile,0.01,12
2022-12-11,2 day ahead inc hosp,2022-12-23,53,quantile,0.01,32.5
2022-12-11,2 day ahead inc hosp,2022-12-23,17,quantile,0.01,154.2
2022-12-11,2 day ahead inc hosp,2022-12-23,06,quantile,0.01,429.2
2022-12-11,2 day ahead inc hosp,2022-12-23,04,quantile,0.01,80.9
2022-12-11,2 day ahead inc hosp,2022-12-23,25,quantile,0.01,80.8
2022-12-11,2 day ahead inc hosp,2022-12-23,55,quantile,0.01,51.4
2022-12-11,2 day ahead inc hosp,2022-12-23,48,quantile,0.01,216.5
2022-12-11,2 day ahead inc hosp,2022-12-23,31,quantile,0.01,17.3
2022-12-11,2 day ahead inc hosp,2022-12-23,49,quantile,0.01,19.8
2022-12-11,2 day ahead inc hosp,2022-12-23,41,quantile,0.01,21.4
2022-12-11,2 day ahead inc hosp,2022-12-23,12,quantile,0.01,129.2
2022-12-11,2 day ahead inc hosp,2022-12-23,36,quantile,0.01,235.7
2022-12-11,2 day ahead inc hosp,2022-12-23,44,quantile,0.01,6.6
2022-12-11,2 day ahead inc hosp,2022-12-23,13,quantile,0.01,69.5
2022-12-11,2 day ahead inc hosp,2022-12-23,33,quantile,0.01,6.4
2022-12-11,2 day ahead inc hosp,2022-12-23,37,quantile,0.01,64.1
2022-12-11,2 day ahead inc hosp,2022-12-23,34,quantile,0.01,164.7
2022-12-11,2 day ahead inc hosp,2022-12-23,08,quantile,0.01,36.8
2022-12-11,2 day ahead inc hosp,2022-12-23,24,quantile,0.01,50.5
2022-12-11,2 day ahead inc hosp,2022-12-23,32,quantile,0.01,25.2
2022-12-11,2 day ahead inc hosp,2022-12-23,47,quantile,0.01,59.6
2022-12-11,2 day ahead inc hosp,2022-12-23,15,quantile,0.01,10.1
2022-12-11,2 day ahead inc hosp,2022-12-23,18,quantile,0.01,69.3
2022-12-11,2 day ahead inc hosp,2022-12-23,21,quantile,0.01,26
2022-12-11,2 day ahead inc hosp,2022-12-23,27,quantile,0.01,45.7
2022-12-11,2 day ahead inc hosp,2022-12-23,40,quantile,0.01,22.8
2022-12-11,2 day ahead inc hosp,2022-12-23,42,quantile,0.01,121.6
2022-12-11,2 day ahead inc hosp,2022-12-23,45,quantile,0.01,27.9
2022-12-11,2 day ahead inc hosp,2022-12-23,11,quantile,0.01,5.5
2022-12-11,2 day ahead inc hosp,2022-12-23,20,quantile,0.01,26.1
2022-12-11,2 day ahead inc hosp,2022-12-23,29,quantile,0.01,68.7
2022-12-11,2 day ahead inc hosp,2022-12-23,50,quantile,0.01,3.1
2022-12-11,2 day ahead inc hosp,2022-12-23,51,quantile,0.01,67.2
2022-12-11,2 day ahead inc hosp,2022-12-23,09,quantile,0.01,50.1
2022-12-11,2 day ahead inc hosp,2022-12-23,19,quantile,0.01,25.4
2022-12-11,2 day ahead inc hosp,2022-12-23,22,quantile,0.01,29.4
2022-12-11,2 day ahead inc hosp,2022-12-23,39,quantile,0.01,128.5
2022-12-11,2 day ahead inc hosp,2022-12-23,26,quantile,0.01,96.2
2022-12-11,2 day ahead inc hosp,2022-12-23,46,quantile,0.01,5.6
2022-12-11,2 day ahead inc hosp,2022-12-23,05,quantile,0.01,15.4
2022-12-11,2 day ahead inc hosp,2022-12-23,10,quantile,0.01,5.1
2022-12-11,2 day ahead inc hosp,2022-12-23,28,quantile,0.01,13.2
2022-12-11,2 day ahead inc hosp,2022-12-23,35,quantile,0.01,13.2
2022-12-11,2 day ahead inc hosp,2022-12-23,38,quantile,0.01,4.9
2022-12-11,2 day ahead inc hosp,2022-12-23,56,quantile,0.01,1.6
2022-12-11,2 day ahead inc hosp,2022-12-23,02,quantile,0.01,1.4
2022-12-11,2 day ahead inc hosp,2022-12-23,23,quantile,0.01,5.9
2022-12-11,2 day ahead inc hosp,2022-12-23,01,quantile,0.01,29.5
2022-12-11,2 day ahead inc hosp,2022-12-23,16,quantile,0.01,12.8
2022-12-11,2 day ahead inc hosp,2022-12-23,30,quantile,0.01,0.9
2022-12-11,2 day ahead inc hosp,2022-12-23,72,quantile,0.01,7.8
2022-12-11,2 day ahead inc hosp,2022-12-23,78,quantile,0.01,0
2022-12-11,2 day ahead inc hosp,2022-12-23,54,quantile,0.01,11.8
2022-12-11,3 day ahead inc hosp,2022-12-30,53,quantile,0.01,32.3
2022-12-11,3 day ahead inc hosp,2022-12-30,17,quantile,0.01,150.9
2022-12-11,3 day ahead inc hosp,2022-12-30,06,quantile,0.01,422.1
2022-12-11,3 day ahead inc hosp,2022-12-30,04,quantile,0.01,79.8
2022-12-11,3 day ahead inc hosp,2022-12-30,25,quantile,0.01,80.2
2022-12-11,3 day ahead inc hosp,2022-12-30,55,quantile,0.01,51.2
2022-12-11,3 day ahead inc hosp,2022-12-30,48,quantile,0.01,215.2
2022-12-11,3 day ahead inc hosp,2022-12-30,31,quantile,0.01,17
2022-12-11,3 day ahead inc hosp,2022-12-30,49,quantile,0.01,19.8
2022-12-11,3 day ahead inc hosp,2022-12-30,41,quantile,0.01,21.3
2022-12-11,3 day ahead inc hosp,2022-12-30,12,quantile,0.01,128.1
2022-12-11,3 day ahead inc hosp,2022-12-30,36,quantile,0.01,235
2022-12-11,3 day ahead inc hosp,2022-12-30,44,quantile,0.01,6.5
2022-12-11,3 day ahead inc hosp,2022-12-30,13,quantile,0.01,69.1
2022-12-11,3 day ahead inc hosp,2022-12-30,33,quantile,0.01,6.3
2022-12-11,3 day ahead inc hosp,2022-12-30,37,quantile,0.01,64.6
2022-12-11,3 day ahead inc hosp,2022-12-30,34,quantile,0.01,163.1
2022-12-11,3 day ahead inc hosp,2022-12-30,08,quantile,0.01,36.8
2022-12-11,3 day ahead inc hosp,2022-12-30,24,quantile,0.01,50.4
2022-12-11,3 day ahead inc hosp,2022-12-30,32,quantile,0.01,24.8
2022-12-11,3 day ahead inc hosp,2022-12-30,47,quantile,0.01,59
2022-12-11,3 day ahead inc hosp,2022-12-30,15,quantile,0.01,10.1
2022-12-11,3 day ahead inc hosp,2022-12-30,18,quantile,0.01,69.2
2022-12-11,3 day ahead inc hosp,2022-12-30,21,quantile,0.01,25.6
2022-12-11,3 day ahead inc hosp,2022-12-30,27,quantile,0.01,45.3
2022-12-11,3 day ahead inc hosp,2022-12-30,40,quantile,0.01,22
2022-12-11,3 day ahead inc hosp,2022-12-30,42,quantile,0.01,120.5
2022-12-11,3 day ahead inc hosp,2022-12-30,45,quantile,0.01,27.8
2022-12-11,3 day ahead inc hosp,2022-12-30,11,quantile,0.01,5.5
2022-12-11,3 day ahead inc hosp,2022-12-30,20,quantile,0.01,26
2022-12-11,3 day ahead inc hosp,2022-12-30,29,quantile,0.01,68.3
2022-12-11,3 day ahead inc hosp,2022-12-30,50,quantile,0.01,3.1
2022-12-11,3 day ahead inc hosp,2022-12-30,51,quantile,0.01,66.9
2022-12-11,3 day ahead inc hosp,2022-12-30,09,quantile,0.01,49.5
2022-12-11,3 day ahead inc hosp,2022-12-30,19,quantile,0.01,25.4
2022-12-11,3 day ahead inc hosp,2022-12-30,22,quantile,0.01,29.3
2022-12-11,3 day ahead inc hosp,2022-12-30,39,quantile,0.01,128.8
2022-12-11,3 day ahead inc hosp,2022-12-30,26,quantile,0.01,95.5
2022-12-11,3 day ahead inc hosp,2022-12-30,46,quantile,0.01,5.6
2022-12-11,3 day ahead inc hosp,2022-12-30,05,quantile,0.01,14.9
2022-12-11,3 day ahead inc hosp,2022-12-30,10,quantile,0.01,5.1
2022-12-11,3 day ahead inc hosp,2022-12-30,28,quantile,0.01,13.2
2022-12-11,3 day ahead inc hosp,2022-12-30,35,quantile,0.01,13
2022-12-11,3 day ahead inc hosp,2022-12-30,38,quantile,0.01,4.8
2022-12-11,3 day ahead inc hosp,2022-12-30,56,quantile,0.01,1.5
2022-12-11,3 day ahead inc hosp,2022-12-30,02,quantile,0.01,1.4
2022-12-11,3 day ahead inc hosp,2022-12-30,23,quantile,0.01,6
2022-12-11,3 day ahead inc hosp,2022-12-30,01,quantile,0.01,28.7
2022-12-11,3 day ahead inc hosp,2022-12-30,16,quantile,0.01,12.8
2022-12-11,3 day ahead inc hosp,2022-12-30,30,quantile,0.01,0.8
2022-12-11,3 day ahead inc hosp,2022-12-30,72,quantile,0.01,7.8
2022-12-11,3 day ahead inc hosp,2022-12-30,78,quantile,0.01,0
2022-12-11,3 day ahead inc hosp,2022-12-30,54,quantile,0.01,11.5
2022-12-11,4 day ahead inc hosp,2023-01-06,53,quantile,0.01,32
2022-12-11,4 day ahead inc hosp,2023-01-06,17,quantile,0.01,147
2022-12-11,4 day ahead inc hosp,2023-01-06,06,quantile,0.01,413.6
2022-12-11,4 day ahead inc hosp,2023-01-06,04,quantile,0.01,78.5
2022-12-11,4 day ahead inc hosp,2023-01-06,25,quantile,0.01,79.4
2022-12-11,4 day ahead inc hosp,2023-01-06,55,quantile,0.01,51
2022-12-11,4 day ahead inc hosp,2023-01-06,48,quantile,0.01,213.7
2022-12-11,4 day ahead inc hosp,2023-01-06,31,quantile,0.01,16.7
2022-12-11,4 day ahead inc hosp,2023-01-06,49,quantile,0.01,19.8
2022-12-11,4 day ahead inc hosp,2023-01-06,41,quantile,0.01,21.2
2022-12-11,4 day ahead inc hosp,2023-01-06,12,quantile,0.01,126.8
2022-12-11,4 day ahead inc hosp,2023-01-06,36,quantile,0.01,234.2
2022-12-11,4 day ahead inc hosp,2023-01-06,44,quantile,0.01,6.4
2022-12-11,4 day ahead inc hosp,2023-01-06,13,quantile,0.01,68.7
2022-12-11,4 day ahead inc hosp,2023-01-06,33,quantile,0.01,6.1
2022-12-11,4 day ahead inc hosp,2023-01-06,37,quantile,0.01,65.2
2022-12-11,4 day ahead inc hosp,2023-01-06,34,quantile,0.01,161.1
2022-12-11,4 day ahead inc hosp,2023-01-06,08,quantile,0.01,36.8
2022-12-11,4 day ahead inc hosp,2023-01-06,24,quantile,0.01,50.3
2022-12-11,4 day ahead inc hosp,2023-01-06,32,quantile,0.01,24.3
2022-12-11,4 day ahead inc hosp,2023-01-06,47,quantile,0.01,58.2
2022-12-11,4 day ahead inc hosp,2023-01-06,15,quantile,0.01,10.1
2022-12-11,4 day ahead inc hosp,2023-01-06,18,quantile,0.01,69.1
2022-12-11,4 day ahead inc hosp,2023-01-06,21,quantile,0.01,25.1
2022-12-11,4 day ahead inc hosp,2023-01-06,27,quantile,0.01,44.9
2022-12-11,4 day ahead inc hosp,2023-01-06,40,quantile,0.01,20.9
2022-12-11,4 day ahead inc hosp,2023-01-06,42,quantile,0.01,119.1
2022-12-11,4 day ahead inc hosp,2023-01-06,45,quantile,0.01,27.6
2022-12-11,4 day ahead inc hosp,2023-01-06,11,quantile,0.01,5.5
2022-12-11,4 day ahead inc hosp,2023-01-06,20,quantile,0.01,25.9
2022-12-11,4 day ahead inc hosp,2023-01-06,29,quantile,0.01,67.8
2022-12-11,4 day ahead inc hosp,2023-01-06,50,quantile,0.01,3.1
2022-12-11,4 day ahead inc hosp,2023-01-06,51,quantile,0.01,66.5
2022-12-11,4 day ahead inc hosp,2023-01-06,09,quantile,0.01,48.9
2022-12-11,4 day ahead inc hosp,2023-01-06,19,quantile,0.01,25.5
2022-12-11,4 day ahead inc hosp,2023-01-06,22,quantile,0.01,29.1
2022-12-11,4 day ahead inc hosp,2023-01-06,39,quantile,0.01,129.2
2022-12-11,4 day ahead inc hosp,2023-01-06,26,quantile,0.01,94.7
2022-12-11,4 day ahead inc hosp,2023-01-06,46,quantile,0.01,5.5
2022-12-11,4 day ahead inc hosp,2023-01-06,05,quantile,0.01,14.4
2022-12-11,4 day ahead inc hosp,2023-01-06,10,quantile,0.01,5.1
2022-12-11,4 day ahead inc hosp,2023-01-06,28,quantile,0.01,13.2
2022-12-11,4 day ahead inc hosp,2023-01-06,35,quantile,0.01,12.9
2022-12-11,4 day ahead inc hosp,2023-01-06,38,quantile,0.01,4.7
2022-12-11,4 day ahead inc hosp,2023-01-06,56,quantile,0.01,1.5
2022-12-11,4 day ahead inc hosp,2023-01-06,02,quantile,0.01,1.4
2022-12-11,4 day ahead inc hosp,2023-01-06,23,quantile,0.01,6
2022-12-11,4 day ahead inc hosp,2023-01-06,01,quantile,0.01,27.7
2022-12-11,4 day ahead inc hosp,2023-01-06,16,quantile,0.01,12.7
2022-12-11,4 day ahead inc hosp,2023-01-06,30,quantile,0.01,0.8
2022-12-11,4 day ahead inc hosp,2023-01-06,72,quantile,0.01,7.8
2022-12-11,4 day ahead inc hosp,2023-01-06,78,quantile,0.01,0
2022-12-11,4 day ahead inc hosp,2023-01-06,54,quantile,0.01,11.2
2022-12-11,5 day ahead inc hosp,2023-01-13,53,quantile,0.01,31.5
2022-12-11,5 day ahead inc hosp,2023-01-13,17,quantile,0.01,140.8
2022-12-11,5 day ahead inc hosp,2023-01-13,06,quantile,0.01,400
2022-12-11,5 day ahead inc hosp,2023-01-13,04,quantile,0.01,76.3
2022-12-11,5 day ahead inc hosp,2023-01-13,25,quantile,0.01,78.2
2022-12-11,5 day ahead inc hosp,2023-01-13,55,quantile,0.01,50.7
2022-12-11,5 day ahead inc hosp,2023-01-13,48,quantile,0.01,211.2
2022-12-11,5 day ahead inc hosp,2023-01-13,31,quantile,0.01,16.3
2022-12-11,5 day ahead inc hosp,2023-01-13,49,quantile,0.01,19.8
2022-12-11,5 day ahead inc hosp,2023-01-13,41,quantile,0.01,21.1
2022-12-11,5 day ahead inc hosp,2023-01-13,12,quantile,0.01,124.7
2022-12-11,5 day ahead inc hosp,2023-01-13,36,quantile,0.01,232.8
2022-12-11,5 day ahead inc hosp,2023-01-13,44,quantile,0.01,6.3
2022-12-11,5 day ahead inc hosp,2023-01-13,13,quantile,0.01,68
2022-12-11,5 day ahead inc hosp,2023-01-13,33,quantile,0.01,5.9
2022-12-11,5 day ahead inc hosp,2023-01-13,37,quantile,0.01,66.1
2022-12-11,5 day ahead inc hosp,2023-01-13,34,quantile,0.01,157.9
2022-12-11,5 day ahead inc hosp,2023-01-13,08,quantile,0.01,36.9
2022-12-11,5 day ahead inc hosp,2023-01-13,24,quantile,0.01,50.2
2022-12-11,5 day ahead inc hosp,2023-01-13,32,quantile,0.01,23.5
2022-12-11,5 day ahead inc hosp,2023-01-13,47,quantile,0.01,56.9
2022-12-11,5 day ahead inc hosp,2023-01-13,15,quantile,0.01,10.1
2022-12-11,5 day ahead inc hosp,2023-01-13,18,quantile,0.01,68.9
2022-12-11,5 day ahead inc hosp,2023-01-13,21,quantile,0.01,24.2
2022-12-11,5 day ahead inc hosp,2023-01-13,27,quantile,0.01,44.2
2022-12-11,5 day ahead inc hosp,2023-01-13,40,quantile,0.01,19.3
2022-12-11,5 day ahead inc hosp,2023-01-13,42,quantile,0.01,117
2022-12-11,5 day ahead inc hosp,2023-01-13,45,quantile,0.01,27.4
2022-12-11,5 day ahead inc hosp,2023-01-13,11,quantile,0.01,5.6
2022-12-11,5 day ahead inc hosp,2023-01-13,20,quantile,0.01,25.6
2022-12-11,5 day ahead inc hosp,2023-01-13,29,quantile,0.01,67.1
2022-12-11,5 day ahead inc hosp,2023-01-13,50,quantile,0.01,3
2022-12-11,5 day ahead inc hosp,2023-01-13,51,quantile,0.01,65.9
2022-12-11,5 day ahead inc hosp,2023-01-13,09,quantile,0.01,47.8
2022-12-11,5 day ahead inc hosp,2023-01-13,19,quantile,0.01,25.5
2022-12-11,5 day ahead inc hosp,2023-01-13,22,quantile,0.01,28.7
2022-12-11,5 day ahead inc hosp,2023-01-13,39,quantile,0.01,129.8
2022-12-11,5 day ahead inc hosp,2023-01-13,26,quantile,0.01,93.4
2022-12-11,5 day ahead inc hosp,2023-01-13,46,quantile,0.01,5.5
2022-12-11,5 day ahead inc hosp,2023-01-13,05,quantile,0.01,13.6
2022-12-11,5 day ahead inc hosp,2023-01-13,10,quantile,0.01,5.2
2022-12-11,5 day ahead inc hosp,2023-01-13,28,quantile,0.01,13.3
2022-12-11,5 day ahead inc hosp,2023-01-13,35,quantile,0.01,12.6
2022-12-11,5 day ahead inc hosp,2023-01-13,38,quantile,0.01,4.6
2022-12-11,5 day ahead inc hosp,2023-01-13,56,quantile,0.01,1.5
2022-12-11,5 day ahead inc hosp,2023-01-13,02,quantile,0.01,1.4
2022-12-11,5 day ahead inc hosp,2023-01-13,23,quantile,0.01,6.1
2022-12-11,5 day ahead inc hosp,2023-01-13,01,quantile,0.01,26.2
2022-12-11,5 day ahead inc hosp,2023-01-13,16,quantile,0.01,12.5
2022-12-11,5 day ahead inc hosp,2023-01-13,30,quantile,0.01,0.7
2022-12-11,5 day ahead inc hosp,2023-01-13,72,quantile,0.01,7.8
2022-12-11,5 day ahead inc hosp,2023-01-13,78,quantile,0.01,0
2022-12-11,5 day ahead inc hosp,2023-01-13,54,quantile,0.01,10.6
2022-12-11,6 day ahead inc hosp,2023-01-20,53,quantile,0.01,30.9
2022-12-11,6 day ahead inc hosp,2023-01-20,17,quantile,0.01,133
2022-12-11,6 day ahead inc hosp,2023-01-20,06,quantile,0.01,383
2022-12-11,6 day ahead inc hosp,2023-01-20,04,quantile,0.01,73.7
2022-12-11,6 day ahead inc hosp,2023-01-20,25,quantile,0.01,76.7
2022-12-11,6 day ahead inc hosp,2023-01-20,55,quantile,0.01,50.4
2022-12-11,6 day ahead inc hosp,2023-01-20,48,quantile,0.01,208.1
2022-12-11,6 day ahead inc hosp,2023-01-20,31,quantile,0.01,15.7
2022-12-11,6 day ahead inc hosp,2023-01-20,49,quantile,0.01,19.8
2022-12-11,6 day ahead inc hosp,2023-01-20,41,quantile,0.01,20.8
2022-12-11,6 day ahead inc hosp,2023-01-20,12,quantile,0.01,122.1
2022-12-11,6 day ahead inc hosp,2023-01-20,36,quantile,0.01,231.2
2022-12-11,6 day ahead inc hosp,2023-01-20,44,quantile,0.01,6.2
2022-12-11,6 day ahead inc hosp,2023-01-20,13,quantile,0.01,67.1
2022-12-11,6 day ahead inc hosp,2023-01-20,33,quantile,0.01,5.6
2022-12-11,6 day ahead inc hosp,2023-01-20,37,quantile,0.01,67.3
2022-12-11,6 day ahead inc hosp,2023-01-20,34,quantile,0.01,154
