forecast_date,target,target_end_date,location,type,quantile,value
2023-02-26,1 day ahead inc hosp,2023-03-03,53,quantile,0.01,30.4
2023-02-26,1 day ahead inc hosp,2023-03-03,17,quantile,0.01,86.6
2023-02-26,1 day ahead inc hosp,2023-03-03,06,quantile,0.01,250.4
2023-02-26,1 day ahead inc hosp,2023-03-03,04,quantile,0.01,33.1
2023-02-26,1 day ahead inc hosp,2023-03-03,25,quantile,0.01,53.7
2023-02-26,1 day ahead inc hosp,2023-03-03,55,quantile,0.01,44.3
2023-02-26,1 day ahead inc hosp,2023-03-03,48,quantile,0.01,162.5
2023-02-26,1 day ahead inc hosp,2023-03-03,31,quantile,0.01,11.6
2023-02-26,1 day ahead inc hosp,2023-03-03,49,quantile,0.01,13.7
2023-02-26,1 day ahead inc hosp,2023-03-03,41,quantile,0.01,17.3
2023-02-26,1 day ahead inc hosp,2023-03-03,12,quantile,0.01,127
2023-02-26,1 day ahead inc hosp,2023-03-03,36,quantile,0.01,118.4
2023-02-26,1 day ahead inc hosp,2023-03-03,44,quantile,0.01,2
2023-02-26,1 day ahead inc hosp,2023-03-03,13,quantile,0.01,51.2
2023-02-26,1 day ahead inc hosp,2023-03-03,33,quantile,0.01,4.7
2023-02-26,1 day ahead inc hosp,2023-03-03,37,quantile,0.01,51.4
2023-02-26,1 day ahead inc hosp,2023-03-03,34,quantile,0.01,39.9
2023-02-26,1 day ahead inc hosp,2023-03-03,08,quantile,0.01,23.5
2023-02-26,1 day ahead inc hosp,2023-03-03,24,quantile,0.01,23.8
2023-02-26,1 day ahead inc hosp,2023-03-03,32,quantile,0.01,7.9
2023-02-26,1 day ahead inc hosp,2023-03-03,47,quantile,0.01,35.3
2023-02-26,1 day ahead inc hosp,2023-03-03,15,quantile,0.01,4.2
2023-02-26,1 day ahead inc hosp,2023-03-03,18,quantile,0.01,38.6
2023-02-26,1 day ahead inc hosp,2023-03-03,21,quantile,0.01,22.1
2023-02-26,1 day ahead inc hosp,2023-03-03,27,quantile,0.01,24.8
2023-02-26,1 day ahead inc hosp,2023-03-03,40,quantile,0.01,17.6
2023-02-26,1 day ahead inc hosp,2023-03-03,42,quantile,0.01,99.3
2023-02-26,1 day ahead inc hosp,2023-03-03,45,quantile,0.01,17.1
2023-02-26,1 day ahead inc hosp,2023-03-03,11,quantile,0.01,2.6
2023-02-26,1 day ahead inc hosp,2023-03-03,20,quantile,0.01,14.7
2023-02-26,1 day ahead inc hosp,2023-03-03,29,quantile,0.01,43.4
2023-02-26,1 day ahead inc hosp,2023-03-03,50,quantile,0.01,1.9
2023-02-26,1 day ahead inc hosp,2023-03-03,51,quantile,0.01,31
2023-02-26,1 day ahead inc hosp,2023-03-03,09,quantile,0.01,29.5
2023-02-26,1 day ahead inc hosp,2023-03-03,19,quantile,0.01,17.8
2023-02-26,1 day ahead inc hosp,2023-03-03,22,quantile,0.01,20.2
2023-02-26,1 day ahead inc hosp,2023-03-03,39,quantile,0.01,92.9
2023-02-26,1 day ahead inc hosp,2023-03-03,26,quantile,0.01,64
2023-02-26,1 day ahead inc hosp,2023-03-03,46,quantile,0.01,3.1
2023-02-26,1 day ahead inc hosp,2023-03-03,05,quantile,0.01,10.5
2023-02-26,1 day ahead inc hosp,2023-03-03,10,quantile,0.01,2.7
2023-02-26,1 day ahead inc hosp,2023-03-03,28,quantile,0.01,3.3
2023-02-26,1 day ahead inc hosp,2023-03-03,35,quantile,0.01,7.5
2023-02-26,1 day ahead inc hosp,2023-03-03,38,quantile,0.01,3.5
2023-02-26,1 day ahead inc hosp,2023-03-03,56,quantile,0.01,1.5
2023-02-26,1 day ahead inc hosp,2023-03-03,02,quantile,0.01,1
2023-02-26,1 day ahead inc hosp,2023-03-03,23,quantile,0.01,6.2
2023-02-26,1 day ahead inc hosp,2023-03-03,01,quantile,0.01,21
2023-02-26,1 day ahead inc hosp,2023-03-03,16,quantile,0.01,6.2
2023-02-26,1 day ahead inc hosp,2023-03-03,30,quantile,0.01,2.4
2023-02-26,1 day ahead inc hosp,2023-03-03,72,quantile,0.01,2.6
2023-02-26,1 day ahead inc hosp,2023-03-03,78,quantile,0.01,0
2023-02-26,1 day ahead inc hosp,2023-03-03,54,quantile,0.01,13.8
2023-02-26,2 day ahead inc hosp,2023-03-10,53,quantile,0.01,30.1
2023-02-26,2 day ahead inc hosp,2023-03-10,17,quantile,0.01,86.5
2023-02-26,2 day ahead inc hosp,2023-03-10,06,quantile,0.01,250.3
