forecast_date,target,target_end_date,location,type,quantile,value
2022-07-03,1 day ahead inc hosp,2022-07-08,53,quantile,0.01,68.4
2022-07-03,1 day ahead inc hosp,2022-07-08,17,quantile,0.01,126.7
2022-07-03,1 day ahead inc hosp,2022-07-08,06,quantile,0.01,413.7
2022-07-03,1 day ahead inc hosp,2022-07-08,04,quantile,0.01,58.5
2022-07-03,1 day ahead inc hosp,2022-07-08,25,quantile,0.01,43.5
2022-07-03,1 day ahead inc hosp,2022-07-08,55,quantile,0.01,41.9
2022-07-03,1 day ahead inc hosp,2022-07-08,48,quantile,0.01,281.3
2022-07-03,1 day ahead inc hosp,2022-07-08,31,quantile,0.01,14.8
2022-07-03,1 day ahead inc hosp,2022-07-08,49,quantile,0.01,28.4
2022-07-03,1 day ahead inc hosp,2022-07-08,41,quantile,0.01,40.8
2022-07-03,1 day ahead inc hosp,2022-07-08,12,quantile,0.01,354.7
2022-07-03,1 day ahead inc hosp,2022-07-08,36,quantile,0.01,205.5
2022-07-03,1 day ahead inc hosp,2022-07-08,44,quantile,0.01,0.3
2022-07-03,1 day ahead inc hosp,2022-07-08,13,quantile,0.01,81.4
2022-07-03,1 day ahead inc hosp,2022-07-08,33,quantile,0.01,4.7
2022-07-03,1 day ahead inc hosp,2022-07-08,37,quantile,0.01,75.2
2022-07-03,1 day ahead inc hosp,2022-07-08,34,quantile,0.01,107.9
2022-07-03,1 day ahead inc hosp,2022-07-08,08,quantile,0.01,57.1
2022-07-03,1 day ahead inc hosp,2022-07-08,24,quantile,0.01,42.1
2022-07-03,1 day ahead inc hosp,2022-07-08,32,quantile,0.01,30.6
2022-07-03,1 day ahead inc hosp,2022-07-08,47,quantile,0.01,49.4
2022-07-03,1 day ahead inc hosp,2022-07-08,15,quantile,0.01,22.2
2022-07-03,1 day ahead inc hosp,2022-07-08,18,quantile,0.01,57.6
2022-07-03,1 day ahead inc hosp,2022-07-08,21,quantile,0.01,2.6
2022-07-03,1 day ahead inc hosp,2022-07-08,27,quantile,0.01,37.9
2022-07-03,1 day ahead inc hosp,2022-07-08,40,quantile,0.01,0
2022-07-03,1 day ahead inc hosp,2022-07-08,42,quantile,0.01,91.8
2022-07-03,1 day ahead inc hosp,2022-07-08,45,quantile,0.01,36.8
2022-07-03,1 day ahead inc hosp,2022-07-08,11,quantile,0.01,7.1
2022-07-03,1 day ahead inc hosp,2022-07-08,20,quantile,0.01,22
2022-07-03,1 day ahead inc hosp,2022-07-08,29,quantile,0.01,59.2
2022-07-03,1 day ahead inc hosp,2022-07-08,50,quantile,0.01,0.9
2022-07-03,1 day ahead inc hosp,2022-07-08,51,quantile,0.01,57.5
2022-07-03,1 day ahead inc hosp,2022-07-08,09,quantile,0.01,33.2
2022-07-03,1 day ahead inc hosp,2022-07-08,19,quantile,0.01,21.2
2022-07-03,1 day ahead inc hosp,2022-07-08,22,quantile,0.01,44.8
2022-07-03,1 day ahead inc hosp,2022-07-08,39,quantile,0.01,86.9
2022-07-03,1 day ahead inc hosp,2022-07-08,26,quantile,0.01,68.3
2022-07-03,1 day ahead inc hosp,2022-07-08,46,quantile,0.01,5.4
2022-07-03,1 day ahead inc hosp,2022-07-08,05,quantile,0.01,23.1
2022-07-03,1 day ahead inc hosp,2022-07-08,10,quantile,0.01,2.9
2022-07-03,1 day ahead inc hosp,2022-07-08,28,quantile,0.01,24.4
2022-07-03,1 day ahead inc hosp,2022-07-08,35,quantile,0.01,15.8
2022-07-03,1 day ahead inc hosp,2022-07-08,38,quantile,0.01,3.6
2022-07-03,1 day ahead inc hosp,2022-07-08,56,quantile,0.01,1.5
2022-07-03,1 day ahead inc hosp,2022-07-08,02,quantile,0.01,4.9
2022-07-03,1 day ahead inc hosp,2022-07-08,23,quantile,0.01,4.7
2022-07-03,1 day ahead inc hosp,2022-07-08,01,quantile,0.01,51.5
2022-07-03,1 day ahead inc hosp,2022-07-08,16,quantile,0.01,18.4
2022-07-03,1 day ahead inc hosp,2022-07-08,30,quantile,0.01,6.5
2022-07-03,1 day ahead inc hosp,2022-07-08,72,quantile,0.01,7.7
2022-07-03,1 day ahead inc hosp,2022-07-08,78,quantile,0.01,0
2022-07-03,1 day ahead inc hosp,2022-07-08,54,quantile,0.01,18.5
2022-07-03,2 day ahead inc hosp,2022-07-15,53,quantile,0.01,68.4
2022-07-03,2 day ahead inc hosp,2022-07-15,17,quantile,0.01,126.5
2022-07-03,2 day ahead inc hosp,2022-07-15,06,quantile,0.01,414.7
2022-07-03,2 day ahead inc hosp,2022-07-15,04,quantile,0.01,57.9
2022-07-03,2 day ahead inc hosp,2022-07-15,25,quantile,0.01,43.3
2022-07-03,2 day ahead inc hosp,2022-07-15,55,quantile,0.01,41.8
2022-07-03,2 day ahead inc hosp,2022-07-15,48,quantile,0.01,280.2
2022-07-03,2 day ahead inc hosp,2022-07-15,31,quantile,0.01,14.8
2022-07-03,2 day ahead inc hosp,2022-07-15,49,quantile,0.01,28.5
2022-07-03,2 day ahead inc hosp,2022-07-15,41,quantile,0.01,40.7
2022-07-03,2 day ahead inc hosp,2022-07-15,12,quantile,0.01,349.5
2022-07-03,2 day ahead inc hosp,2022-07-15,36,quantile,0.01,204.3
2022-07-03,2 day ahead inc hosp,2022-07-15,44,quantile,0.01,0.3
2022-07-03,2 day ahead inc hosp,2022-07-15,13,quantile,0.01,81.6
2022-07-03,2 day ahead inc hosp,2022-07-15,33,quantile,0.01,4.7
2022-07-03,2 day ahead inc hosp,2022-07-15,37,quantile,0.01,75.1
2022-07-03,2 day ahead inc hosp,2022-07-15,34,quantile,0.01,107.2
2022-07-03,2 day ahead inc hosp,2022-07-15,08,quantile,0.01,57.1
2022-07-03,2 day ahead inc hosp,2022-07-15,24,quantile,0.01,42
2022-07-03,2 day ahead inc hosp,2022-07-15,32,quantile,0.01,30.3
2022-07-03,2 day ahead inc hosp,2022-07-15,47,quantile,0.01,49.1
2022-07-03,2 day ahead inc hosp,2022-07-15,15,quantile,0.01,22.1
2022-07-03,2 day ahead inc hosp,2022-07-15,18,quantile,0.01,57.2
2022-07-03,2 day ahead inc hosp,2022-07-15,21,quantile,0.01,2.5
2022-07-03,2 day ahead inc hosp,2022-07-15,27,quantile,0.01,37.7
2022-07-03,2 day ahead inc hosp,2022-07-15,40,quantile,0.01,0
2022-07-03,2 day ahead inc hosp,2022-07-15,42,quantile,0.01,91.8
2022-07-03,2 day ahead inc hosp,2022-07-15,45,quantile,0.01,36.7
2022-07-03,2 day ahead inc hosp,2022-07-15,11,quantile,0.01,7.1
2022-07-03,2 day ahead inc hosp,2022-07-15,20,quantile,0.01,21.8
2022-07-03,2 day ahead inc hosp,2022-07-15,29,quantile,0.01,59
2022-07-03,2 day ahead inc hosp,2022-07-15,50,quantile,0.01,1
2022-07-03,2 day ahead inc hosp,2022-07-15,51,quantile,0.01,57.2
2022-07-03,2 day ahead inc hosp,2022-07-15,09,quantile,0.01,33.1
2022-07-03,2 day ahead inc hosp,2022-07-15,19,quantile,0.01,21.1
2022-07-03,2 day ahead inc hosp,2022-07-15,22,quantile,0.01,44.4
