forecast_date,target,target_end_date,location,type,quantile,value
2023-02-05,1 day ahead inc hosp,2023-02-10,53,quantile,0.01,30
2023-02-05,1 day ahead inc hosp,2023-02-10,17,quantile,0.01,70.9
2023-02-05,1 day ahead inc hosp,2023-02-10,06,quantile,0.01,205.1
2023-02-05,1 day ahead inc hosp,2023-02-10,04,quantile,0.01,31.4
2023-02-05,1 day ahead inc hosp,2023-02-10,25,quantile,0.01,56.4
2023-02-05,1 day ahead inc hosp,2023-02-10,55,quantile,0.01,41
2023-02-05,1 day ahead inc hosp,2023-02-10,48,quantile,0.01,179.3
2023-02-05,1 day ahead inc hosp,2023-02-10,31,quantile,0.01,4.2
2023-02-05,1 day ahead inc hosp,2023-02-10,49,quantile,0.01,4.5
2023-02-05,1 day ahead inc hosp,2023-02-10,41,quantile,0.01,14.7
2023-02-05,1 day ahead inc hosp,2023-02-10,12,quantile,0.01,151
2023-02-05,1 day ahead inc hosp,2023-02-10,36,quantile,0.01,170.7
2023-02-05,1 day ahead inc hosp,2023-02-10,44,quantile,0.01,5.2
2023-02-05,1 day ahead inc hosp,2023-02-10,13,quantile,0.01,72
2023-02-05,1 day ahead inc hosp,2023-02-10,33,quantile,0.01,3.8
2023-02-05,1 day ahead inc hosp,2023-02-10,37,quantile,0.01,45.6
2023-02-05,1 day ahead inc hosp,2023-02-10,34,quantile,0.01,106.7
2023-02-05,1 day ahead inc hosp,2023-02-10,08,quantile,0.01,21.7
2023-02-05,1 day ahead inc hosp,2023-02-10,24,quantile,0.01,27.8
2023-02-05,1 day ahead inc hosp,2023-02-10,32,quantile,0.01,5.7
2023-02-05,1 day ahead inc hosp,2023-02-10,47,quantile,0.01,35.3
2023-02-05,1 day ahead inc hosp,2023-02-10,15,quantile,0.01,4.7
2023-02-05,1 day ahead inc hosp,2023-02-10,18,quantile,0.01,32.4
2023-02-05,1 day ahead inc hosp,2023-02-10,21,quantile,0.01,19.5
2023-02-05,1 day ahead inc hosp,2023-02-10,27,quantile,0.01,32.7
2023-02-05,1 day ahead inc hosp,2023-02-10,40,quantile,0.01,24.2
2023-02-05,1 day ahead inc hosp,2023-02-10,42,quantile,0.01,98.6
2023-02-05,1 day ahead inc hosp,2023-02-10,45,quantile,0.01,22.7
2023-02-05,1 day ahead inc hosp,2023-02-10,11,quantile,0.01,4.9
2023-02-05,1 day ahead inc hosp,2023-02-10,20,quantile,0.01,11.2
