forecast_date,target,target_end_date,location,type,quantile,value
2022-12-04,1 day ahead inc hosp,2022-12-09,53,quantile,0.01,36.9
2022-12-04,1 day ahead inc hosp,2022-12-09,17,quantile,0.01,144.3
2022-12-04,1 day ahead inc hosp,2022-12-09,06,quantile,0.01,401.6
2022-12-04,1 day ahead inc hosp,2022-12-09,04,quantile,0.01,74.6
2022-12-04,1 day ahead inc hosp,2022-12-09,25,quantile,0.01,70.7
2022-12-04,1 day ahead inc hosp,2022-12-09,55,quantile,0.01,52.2
2022-12-04,1 day ahead inc hosp,2022-12-09,48,quantile,0.01,198.7
2022-12-04,1 day ahead inc hosp,2022-12-09,31,quantile,0.01,21.9
2022-12-04,1 day ahead inc hosp,2022-12-09,49,quantile,0.01,24.7
2022-12-04,1 day ahead inc hosp,2022-12-09,41,quantile,0.01,20.7
2022-12-04,1 day ahead inc hosp,2022-12-09,12,quantile,0.01,113.6
2022-12-04,1 day ahead inc hosp,2022-12-09,36,quantile,0.01,203.8
2022-12-04,1 day ahead inc hosp,2022-12-09,44,quantile,0.01,5.5
2022-12-04,1 day ahead inc hosp,2022-12-09,13,quantile,0.01,53.4
2022-12-04,1 day ahead inc hosp,2022-12-09,33,quantile,0.01,3.8
2022-12-04,1 day ahead inc hosp,2022-12-09,37,quantile,0.01,55.2
2022-12-04,1 day ahead inc hosp,2022-12-09,34,quantile,0.01,135.2
2022-12-04,1 day ahead inc hosp,2022-12-09,08,quantile,0.01,48.6
2022-12-04,1 day ahead inc hosp,2022-12-09,24,quantile,0.01,43.6
2022-12-04,1 day ahead inc hosp,2022-12-09,32,quantile,0.01,21.2
2022-12-04,1 day ahead inc hosp,2022-12-09,47,quantile,0.01,41.6
2022-12-04,1 day ahead inc hosp,2022-12-09,15,quantile,0.01,8.8
2022-12-04,1 day ahead inc hosp,2022-12-09,18,quantile,0.01,68
2022-12-04,1 day ahead inc hosp,2022-12-09,21,quantile,0.01,9.9
2022-12-04,1 day ahead inc hosp,2022-12-09,27,quantile,0.01,52.9
2022-12-04,1 day ahead inc hosp,2022-12-09,40,quantile,0.01,15.1
2022-12-04,1 day ahead inc hosp,2022-12-09,42,quantile,0.01,116.6
2022-12-04,1 day ahead inc hosp,2022-12-09,45,quantile,0.01,22.3
2022-12-04,1 day ahead inc hosp,2022-12-09,11,quantile,0.01,4.7
2022-12-04,1 day ahead inc hosp,2022-12-09,20,quantile,0.01,22.6
2022-12-04,1 day ahead inc hosp,2022-12-09,29,quantile,0.01,58.1
2022-12-04,1 day ahead inc hosp,2022-12-09,50,quantile,0.01,1
2022-12-04,1 day ahead inc hosp,2022-12-09,51,quantile,0.01,51.3
2022-12-04,1 day ahead inc hosp,2022-12-09,09,quantile,0.01,39.5
2022-12-04,1 day ahead inc hosp,2022-12-09,19,quantile,0.01,27.1
2022-12-04,1 day ahead inc hosp,2022-12-09,22,quantile,0.01,29.1
2022-12-04,1 day ahead inc hosp,2022-12-09,39,quantile,0.01,108.9
2022-12-04,1 day ahead inc hosp,2022-12-09,26,quantile,0.01,82.6
2022-12-04,1 day ahead inc hosp,2022-12-09,46,quantile,0.01,5.5
2022-12-04,1 day ahead inc hosp,2022-12-09,05,quantile,0.01,11.6
2022-12-04,1 day ahead inc hosp,2022-12-09,10,quantile,0.01,6.2
2022-12-04,1 day ahead inc hosp,2022-12-09,28,quantile,0.01,13.3
2022-12-04,1 day ahead inc hosp,2022-12-09,35,quantile,0.01,14.3
2022-12-04,1 day ahead inc hosp,2022-12-09,38,quantile,0.01,5.2
2022-12-04,1 day ahead inc hosp,2022-12-09,56,quantile,0.01,2.7
2022-12-04,1 day ahead inc hosp,2022-12-09,02,quantile,0.01,1.3
2022-12-04,1 day ahead inc hosp,2022-12-09,23,quantile,0.01,6.7
2022-12-04,1 day ahead inc hosp,2022-12-09,01,quantile,0.01,24.2
2022-12-04,1 day ahead inc hosp,2022-12-09,16,quantile,0.01,10.8
2022-12-04,1 day ahead inc hosp,2022-12-09,30,quantile,0.01,2.9
2022-12-04,1 day ahead inc hosp,2022-12-09,72,quantile,0.01,3.8
2022-12-04,1 day ahead inc hosp,2022-12-09,78,quantile,0.01,0
2022-12-04,1 day ahead inc hosp,2022-12-09,54,quantile,0.01,9.1
2022-12-04,2 day ahead inc hosp,2022-12-16,53,quantile,0.01,36.6
2022-12-04,2 day ahead inc hosp,2022-12-16,17,quantile,0.01,143.1
2022-12-04,2 day ahead inc hosp,2022-12-16,06,quantile,0.01,398.1
2022-12-04,2 day ahead inc hosp,2022-12-16,04,quantile,0.01,74.4
2022-12-04,2 day ahead inc hosp,2022-12-16,25,quantile,0.01,70.5
2022-12-04,2 day ahead inc hosp,2022-12-16,55,quantile,0.01,52.2
2022-12-04,2 day ahead inc hosp,2022-12-16,48,quantile,0.01,198.6
2022-12-04,2 day ahead inc hosp,2022-12-16,31,quantile,0.01,21.8
2022-12-04,2 day ahead inc hosp,2022-12-16,49,quantile,0.01,24.6
2022-12-04,2 day ahead inc hosp,2022-12-16,41,quantile,0.01,20.7
2022-12-04,2 day ahead inc hosp,2022-12-16,12,quantile,0.01,113.2
2022-12-04,2 day ahead inc hosp,2022-12-16,36,quantile,0.01,203.6
2022-12-04,2 day ahead inc hosp,2022-12-16,44,quantile,0.01,5.5
2022-12-04,2 day ahead inc hosp,2022-12-16,13,quantile,0.01,53.1
2022-12-04,2 day ahead inc hosp,2022-12-16,33,quantile,0.01,3.8
2022-12-04,2 day ahead inc hosp,2022-12-16,37,quantile,0.01,55
2022-12-04,2 day ahead inc hosp,2022-12-16,34,quantile,0.01,136
2022-12-04,2 day ahead inc hosp,2022-12-16,08,quantile,0.01,48.3
2022-12-04,2 day ahead inc hosp,2022-12-16,24,quantile,0.01,43.6
2022-12-04,2 day ahead inc hosp,2022-12-16,32,quantile,0.01,21.2
2022-12-04,2 day ahead inc hosp,2022-12-16,47,quantile,0.01,41.5
2022-12-04,2 day ahead inc hosp,2022-12-16,15,quantile,0.01,8.8
2022-12-04,2 day ahead inc hosp,2022-12-16,18,quantile,0.01,67.9
2022-12-04,2 day ahead inc hosp,2022-12-16,21,quantile,0.01,9.8
2022-12-04,2 day ahead inc hosp,2022-12-16,27,quantile,0.01,52.7
2022-12-04,2 day ahead inc hosp,2022-12-16,40,quantile,0.01,15
2022-12-04,2 day ahead inc hosp,2022-12-16,42,quantile,0.01,115.3
2022-12-04,2 day ahead inc hosp,2022-12-16,45,quantile,0.01,22.2
2022-12-04,2 day ahead inc hosp,2022-12-16,11,quantile,0.01,4.7
2022-12-04,2 day ahead inc hosp,2022-12-16,20,quantile,0.01,22.4
2022-12-04,2 day ahead inc hosp,2022-12-16,29,quantile,0.01,58
2022-12-04,2 day ahead inc hosp,2022-12-16,50,quantile,0.01,1
2022-12-04,2 day ahead inc hosp,2022-12-16,51,quantile,0.01,51.5
2022-12-04,2 day ahead inc hosp,2022-12-16,09,quantile,0.01,39.3
2022-12-04,2 day ahead inc hosp,2022-12-16,19,quantile,0.01,27
2022-12-04,2 day ahead inc hosp,2022-12-16,22,quantile,0.01,28.8
2022-12-04,2 day ahead inc hosp,2022-12-16,39,quantile,0.01,109.3
2022-12-04,2 day ahead inc hosp,2022-12-16,26,quantile,0.01,82.1
2022-12-04,2 day ahead inc hosp,2022-12-16,46,quantile,0.01,5.4
2022-12-04,2 day ahead inc hosp,2022-12-16,05,quantile,0.01,11.3
2022-12-04,2 day ahead inc hosp,2022-12-16,10,quantile,0.01,6.2
2022-12-04,2 day ahead inc hosp,2022-12-16,28,quantile,0.01,13.3
2022-12-04,2 day ahead inc hosp,2022-12-16,35,quantile,0.01,14.1
2022-12-04,2 day ahead inc hosp,2022-12-16,38,quantile,0.01,5.2
2022-12-04,2 day ahead inc hosp,2022-12-16,56,quantile,0.01,2.7
2022-12-04,2 day ahead inc hosp,2022-12-16,02,quantile,0.01,1.3
2022-12-04,2 day ahead inc hosp,2022-12-16,23,quantile,0.01,6.7
2022-12-04,2 day ahead inc hosp,2022-12-16,01,quantile,0.01,23.9
2022-12-04,2 day ahead inc hosp,2022-12-16,16,quantile,0.01,10.7
2022-12-04,2 day ahead inc hosp,2022-12-16,30,quantile,0.01,2.8
2022-12-04,2 day ahead inc hosp,2022-12-16,72,quantile,0.01,3.9
2022-12-04,2 day ahead inc hosp,2022-12-16,78,quantile,0.01,0
2022-12-04,2 day ahead inc hosp,2022-12-16,54,quantile,0.01,9
2022-12-04,3 day ahead inc hosp,2022-12-23,53,quantile,0.01,36.1
2022-12-04,3 day ahead inc hosp,2022-12-23,17,quantile,0.01,141.2
2022-12-04,3 day ahead inc hosp,2022-12-23,06,quantile,0.01,392.8
2022-12-04,3 day ahead inc hosp,2022-12-23,04,quantile,0.01,74.1
2022-12-04,3 day ahead inc hosp,2022-12-23,25,quantile,0.01,70.2
2022-12-04,3 day ahead inc hosp,2022-12-23,55,quantile,0.01,52.1
2022-12-04,3 day ahead inc hosp,2022-12-23,48,quantile,0.01,198.5
2022-12-04,3 day ahead inc hosp,2022-12-23,31,quantile,0.01,21.7
2022-12-04,3 day ahead inc hosp,2022-12-23,49,quantile,0.01,24.5
2022-12-04,3 day ahead inc hosp,2022-12-23,41,quantile,0.01,20.8
2022-12-04,3 day ahead inc hosp,2022-12-23,12,quantile,0.01,112.5
2022-12-04,3 day ahead inc hosp,2022-12-23,36,quantile,0.01,203.2
2022-12-04,3 day ahead inc hosp,2022-12-23,44,quantile,0.01,5.5
2022-12-04,3 day ahead inc hosp,2022-12-23,13,quantile,0.01,52.7
2022-12-04,3 day ahead inc hosp,2022-12-23,33,quantile,0.01,3.7
2022-12-04,3 day ahead inc hosp,2022-12-23,37,quantile,0.01,54.6
2022-12-04,3 day ahead inc hosp,2022-12-23,34,quantile,0.01,137.3
2022-12-04,3 day ahead inc hosp,2022-12-23,08,quantile,0.01,47.9
2022-12-04,3 day ahead inc hosp,2022-12-23,24,quantile,0.01,43.5
2022-12-04,3 day ahead inc hosp,2022-12-23,32,quantile,0.01,21.2
2022-12-04,3 day ahead inc hosp,2022-12-23,47,quantile,0.01,41.4
2022-12-04,3 day ahead inc hosp,2022-12-23,15,quantile,0.01,8.7
2022-12-04,3 day ahead inc hosp,2022-12-23,18,quantile,0.01,67.8
2022-12-04,3 day ahead inc hosp,2022-12-23,21,quantile,0.01,9.6
2022-12-04,3 day ahead inc hosp,2022-12-23,27,quantile,0.01,52.5
2022-12-04,3 day ahead inc hosp,2022-12-23,40,quantile,0.01,14.8
2022-12-04,3 day ahead inc hosp,2022-12-23,42,quantile,0.01,113.3
2022-12-04,3 day ahead inc hosp,2022-12-23,45,quantile,0.01,22.1
2022-12-04,3 day ahead inc hosp,2022-12-23,11,quantile,0.01,4.7
2022-12-04,3 day ahead inc hosp,2022-12-23,20,quantile,0.01,22.1
2022-12-04,3 day ahead inc hosp,2022-12-23,29,quantile,0.01,57.9
2022-12-04,3 day ahead inc hosp,2022-12-23,50,quantile,0.01,1
2022-12-04,3 day ahead inc hosp,2022-12-23,51,quantile,0.01,51.7
2022-12-04,3 day ahead inc hosp,2022-12-23,09,quantile,0.01,38.9
2022-12-04,3 day ahead inc hosp,2022-12-23,19,quantile,0.01,26.8
2022-12-04,3 day ahead inc hosp,2022-12-23,22,quantile,0.01,28.4
2022-12-04,3 day ahead inc hosp,2022-12-23,39,quantile,0.01,109.9
2022-12-04,3 day ahead inc hosp,2022-12-23,26,quantile,0.01,81.4
2022-12-04,3 day ahead inc hosp,2022-12-23,46,quantile,0.01,5.4
2022-12-04,3 day ahead inc hosp,2022-12-23,05,quantile,0.01,11
2022-12-04,3 day ahead inc hosp,2022-12-23,10,quantile,0.01,6.1
2022-12-04,3 day ahead inc hosp,2022-12-23,28,quantile,0.01,13.1
2022-12-04,3 day ahead inc hosp,2022-12-23,35,quantile,0.01,14
2022-12-04,3 day ahead inc hosp,2022-12-23,38,quantile,0.01,5.1
2022-12-04,3 day ahead inc hosp,2022-12-23,56,quantile,0.01,2.6
2022-12-04,3 day ahead inc hosp,2022-12-23,02,quantile,0.01,1.3
2022-12-04,3 day ahead inc hosp,2022-12-23,23,quantile,0.01,6.6
2022-12-04,3 day ahead inc hosp,2022-12-23,01,quantile,0.01,23.4
2022-12-04,3 day ahead inc hosp,2022-12-23,16,quantile,0.01,10.7
2022-12-04,3 day ahead inc hosp,2022-12-23,30,quantile,0.01,2.8
2022-12-04,3 day ahead inc hosp,2022-12-23,72,quantile,0.01,3.9
2022-12-04,3 day ahead inc hosp,2022-12-23,78,quantile,0.01,0
2022-12-04,3 day ahead inc hosp,2022-12-23,54,quantile,0.01,8.9
2022-12-04,4 day ahead inc hosp,2022-12-30,53,quantile,0.01,35.6
2022-12-04,4 day ahead inc hosp,2022-12-30,17,quantile,0.01,139
2022-12-04,4 day ahead inc hosp,2022-12-30,06,quantile,0.01,386.5
2022-12-04,4 day ahead inc hosp,2022-12-30,04,quantile,0.01,73.6
2022-12-04,4 day ahead inc hosp,2022-12-30,25,quantile,0.01,69.8
2022-12-04,4 day ahead inc hosp,2022-12-30,55,quantile,0.01,52
2022-12-04,4 day ahead inc hosp,2022-12-30,48,quantile,0.01,198.4
2022-12-04,4 day ahead inc hosp,2022-12-30,31,quantile,0.01,21.6
2022-12-04,4 day ahead inc hosp,2022-12-30,49,quantile,0.01,24.4
2022-12-04,4 day ahead inc hosp,2022-12-30,41,quantile,0.01,20.9
2022-12-04,4 day ahead inc hosp,2022-12-30,12,quantile,0.01,111.8
2022-12-04,4 day ahead inc hosp,2022-12-30,36,quantile,0.01,202.7
2022-12-04,4 day ahead inc hosp,2022-12-30,44,quantile,0.01,5.4
2022-12-04,4 day ahead inc hosp,2022-12-30,13,quantile,0.01,52.2
2022-12-04,4 day ahead inc hosp,2022-12-30,33,quantile,0.01,3.7
2022-12-04,4 day ahead inc hosp,2022-12-30,37,quantile,0.01,54.2
2022-12-04,4 day ahead inc hosp,2022-12-30,34,quantile,0.01,138.8
2022-12-04,4 day ahead inc hosp,2022-12-30,08,quantile,0.01,47.4
2022-12-04,4 day ahead inc hosp,2022-12-30,24,quantile,0.01,43.3
2022-12-04,4 day ahead inc hosp,2022-12-30,32,quantile,0.01,21.1
2022-12-04,4 day ahead inc hosp,2022-12-30,47,quantile,0.01,41.3
