forecast_date,target,target_end_date,location,type,quantile,value
2022-11-06,1 day ahead inc hosp,2022-11-11,53,quantile,0.01,21.6
2022-11-06,1 day ahead inc hosp,2022-11-11,17,quantile,0.01,115.1
2022-11-06,1 day ahead inc hosp,2022-11-11,06,quantile,0.01,135.2
2022-11-06,1 day ahead inc hosp,2022-11-11,04,quantile,0.01,43.9
2022-11-06,1 day ahead inc hosp,2022-11-11,25,quantile,0.01,42.9
2022-11-06,1 day ahead inc hosp,2022-11-11,55,quantile,0.01,53.5
2022-11-06,1 day ahead inc hosp,2022-11-11,48,quantile,0.01,76.1
2022-11-06,1 day ahead inc hosp,2022-11-11,31,quantile,0.01,13
2022-11-06,1 day ahead inc hosp,2022-11-11,49,quantile,0.01,12.8
2022-11-06,1 day ahead inc hosp,2022-11-11,41,quantile,0.01,12.9
2022-11-06,1 day ahead inc hosp,2022-11-11,12,quantile,0.01,109
2022-11-06,1 day ahead inc hosp,2022-11-11,36,quantile,0.01,232.1
2022-11-06,1 day ahead inc hosp,2022-11-11,44,quantile,0.01,3.3
2022-11-06,1 day ahead inc hosp,2022-11-11,13,quantile,0.01,32.8
2022-11-06,1 day ahead inc hosp,2022-11-11,33,quantile,0.01,6.1
2022-11-06,1 day ahead inc hosp,2022-11-11,37,quantile,0.01,35.5
2022-11-06,1 day ahead inc hosp,2022-11-11,34,quantile,0.01,115.4
2022-11-06,1 day ahead inc hosp,2022-11-11,08,quantile,0.01,50.2
2022-11-06,1 day ahead inc hosp,2022-11-11,24,quantile,0.01,35.6
2022-11-06,1 day ahead inc hosp,2022-11-11,32,quantile,0.01,13.3
2022-11-06,1 day ahead inc hosp,2022-11-11,47,quantile,0.01,22.4
2022-11-06,1 day ahead inc hosp,2022-11-11,15,quantile,0.01,8.8
2022-11-06,1 day ahead inc hosp,2022-11-11,18,quantile,0.01,35.5
2022-11-06,1 day ahead inc hosp,2022-11-11,21,quantile,0.01,23.1
2022-11-06,1 day ahead inc hosp,2022-11-11,27,quantile,0.01,36
2022-11-06,1 day ahead inc hosp,2022-11-11,40,quantile,0.01,7.2
2022-11-06,1 day ahead inc hosp,2022-11-11,42,quantile,0.01,100.9
2022-11-06,1 day ahead inc hosp,2022-11-11,45,quantile,0.01,18.8
2022-11-06,1 day ahead inc hosp,2022-11-11,11,quantile,0.01,1.8
2022-11-06,1 day ahead inc hosp,2022-11-11,20,quantile,0.01,12.4
2022-11-06,1 day ahead inc hosp,2022-11-11,29,quantile,0.01,38.7
2022-11-06,1 day ahead inc hosp,2022-11-11,50,quantile,0.01,0.2
2022-11-06,1 day ahead inc hosp,2022-11-11,51,quantile,0.01,43.7
2022-11-06,1 day ahead inc hosp,2022-11-11,09,quantile,0.01,36.5
2022-11-06,1 day ahead inc hosp,2022-11-11,19,quantile,0.01,19.3
2022-11-06,1 day ahead inc hosp,2022-11-11,22,quantile,0.01,19.5
2022-11-06,1 day ahead inc hosp,2022-11-11,39,quantile,0.01,114.7
2022-11-06,1 day ahead inc hosp,2022-11-11,26,quantile,0.01,82.3
2022-11-06,1 day ahead inc hosp,2022-11-11,46,quantile,0.01,6.6
2022-11-06,1 day ahead inc hosp,2022-11-11,05,quantile,0.01,6
2022-11-06,1 day ahead inc hosp,2022-11-11,10,quantile,0.01,3.6
2022-11-06,1 day ahead inc hosp,2022-11-11,28,quantile,0.01,0.3
2022-11-06,1 day ahead inc hosp,2022-11-11,35,quantile,0.01,11.3
2022-11-06,1 day ahead inc hosp,2022-11-11,38,quantile,0.01,3.6
2022-11-06,1 day ahead inc hosp,2022-11-11,56,quantile,0.01,2.1
2022-11-06,1 day ahead inc hosp,2022-11-11,02,quantile,0.01,0.3
2022-11-06,1 day ahead inc hosp,2022-11-11,23,quantile,0.01,5.1
2022-11-06,1 day ahead inc hosp,2022-11-11,01,quantile,0.01,10.6
2022-11-06,1 day ahead inc hosp,2022-11-11,16,quantile,0.01,6
2022-11-06,1 day ahead inc hosp,2022-11-11,30,quantile,0.01,3.4
2022-11-06,1 day ahead inc hosp,2022-11-11,72,quantile,0.01,3.2
2022-11-06,1 day ahead inc hosp,2022-11-11,78,quantile,0.01,0
2022-11-06,1 day ahead inc hosp,2022-11-11,54,quantile,0.01,8.9
2022-11-06,2 day ahead inc hosp,2022-11-18,53,quantile,0.01,21.6
2022-11-06,2 day ahead inc hosp,2022-11-18,17,quantile,0.01,115
2022-11-06,2 day ahead inc hosp,2022-11-18,06,quantile,0.01,135.8
2022-11-06,2 day ahead inc hosp,2022-11-18,04,quantile,0.01,43.8
2022-11-06,2 day ahead inc hosp,2022-11-18,25,quantile,0.01,42.6
2022-11-06,2 day ahead inc hosp,2022-11-18,55,quantile,0.01,53.2
2022-11-06,2 day ahead inc hosp,2022-11-18,48,quantile,0.01,75.7
2022-11-06,2 day ahead inc hosp,2022-11-18,31,quantile,0.01,12.9
2022-11-06,2 day ahead inc hosp,2022-11-18,49,quantile,0.01,12.8
2022-11-06,2 day ahead inc hosp,2022-11-18,41,quantile,0.01,12.9
2022-11-06,2 day ahead inc hosp,2022-11-18,12,quantile,0.01,108.2
2022-11-06,2 day ahead inc hosp,2022-11-18,36,quantile,0.01,230.5
2022-11-06,2 day ahead inc hosp,2022-11-18,44,quantile,0.01,3.3
2022-11-06,2 day ahead inc hosp,2022-11-18,13,quantile,0.01,32.5
2022-11-06,2 day ahead inc hosp,2022-11-18,33,quantile,0.01,6.1
2022-11-06,2 day ahead inc hosp,2022-11-18,37,quantile,0.01,35.6
2022-11-06,2 day ahead inc hosp,2022-11-18,34,quantile,0.01,114.7
2022-11-06,2 day ahead inc hosp,2022-11-18,08,quantile,0.01,50
2022-11-06,2 day ahead inc hosp,2022-11-18,24,quantile,0.01,35.4
2022-11-06,2 day ahead inc hosp,2022-11-18,32,quantile,0.01,13.2
2022-11-06,2 day ahead inc hosp,2022-11-18,47,quantile,0.01,22.4
2022-11-06,2 day ahead inc hosp,2022-11-18,15,quantile,0.01,8.7
2022-11-06,2 day ahead inc hosp,2022-11-18,18,quantile,0.01,35.5
2022-11-06,2 day ahead inc hosp,2022-11-18,21,quantile,0.01,22.8
2022-11-06,2 day ahead inc hosp,2022-11-18,27,quantile,0.01,36
2022-11-06,2 day ahead inc hosp,2022-11-18,40,quantile,0.01,7.2
2022-11-06,2 day ahead inc hosp,2022-11-18,42,quantile,0.01,100.6
2022-11-06,2 day ahead inc hosp,2022-11-18,45,quantile,0.01,18.8
2022-11-06,2 day ahead inc hosp,2022-11-18,11,quantile,0.01,1.9
2022-11-06,2 day ahead inc hosp,2022-11-18,20,quantile,0.01,12.4
2022-11-06,2 day ahead inc hosp,2022-11-18,29,quantile,0.01,38.7
2022-11-06,2 day ahead inc hosp,2022-11-18,50,quantile,0.01,0.2
2022-11-06,2 day ahead inc hosp,2022-11-18,51,quantile,0.01,43.8
2022-11-06,2 day ahead inc hosp,2022-11-18,09,quantile,0.01,36.4
