forecast_date,target,target_end_date,location,type,quantile,value
2022-07-24,1 day ahead inc hosp,2022-07-29,53,quantile,0.01,58
2022-07-24,1 day ahead inc hosp,2022-07-29,17,quantile,0.01,136.5
2022-07-24,1 day ahead inc hosp,2022-07-29,06,quantile,0.01,410.7
2022-07-24,1 day ahead inc hosp,2022-07-29,04,quantile,0.01,63.1
2022-07-24,1 day ahead inc hosp,2022-07-29,25,quantile,0.01,57.9
2022-07-24,1 day ahead inc hosp,2022-07-29,55,quantile,0.01,51.1
2022-07-24,1 day ahead inc hosp,2022-07-29,48,quantile,0.01,354.1
2022-07-24,1 day ahead inc hosp,2022-07-29,31,quantile,0.01,18.9
2022-07-24,1 day ahead inc hosp,2022-07-29,49,quantile,0.01,30
2022-07-24,1 day ahead inc hosp,2022-07-29,41,quantile,0.01,35.1
2022-07-24,1 day ahead inc hosp,2022-07-29,12,quantile,0.01,396.6
2022-07-24,1 day ahead inc hosp,2022-07-29,36,quantile,0.01,199.8
2022-07-24,1 day ahead inc hosp,2022-07-29,44,quantile,0.01,1.7
2022-07-24,1 day ahead inc hosp,2022-07-29,13,quantile,0.01,169.8
2022-07-24,1 day ahead inc hosp,2022-07-29,33,quantile,0.01,6.7
2022-07-24,1 day ahead inc hosp,2022-07-29,37,quantile,0.01,100
2022-07-24,1 day ahead inc hosp,2022-07-29,34,quantile,0.01,130.6
2022-07-24,1 day ahead inc hosp,2022-07-29,08,quantile,0.01,48.5
2022-07-24,1 day ahead inc hosp,2022-07-29,24,quantile,0.01,58.5
2022-07-24,1 day ahead inc hosp,2022-07-29,32,quantile,0.01,24.1
2022-07-24,1 day ahead inc hosp,2022-07-29,47,quantile,0.01,66
2022-07-24,1 day ahead inc hosp,2022-07-29,15,quantile,0.01,18.7
2022-07-24,1 day ahead inc hosp,2022-07-29,18,quantile,0.01,72
2022-07-24,1 day ahead inc hosp,2022-07-29,21,quantile,0.01,0
2022-07-24,1 day ahead inc hosp,2022-07-29,27,quantile,0.01,45.4
2022-07-24,1 day ahead inc hosp,2022-07-29,40,quantile,0.01,0
2022-07-24,1 day ahead inc hosp,2022-07-29,42,quantile,0.01,124.1
2022-07-24,1 day ahead inc hosp,2022-07-29,45,quantile,0.01,56.1
2022-07-24,1 day ahead inc hosp,2022-07-29,11,quantile,0.01,9.8
2022-07-24,1 day ahead inc hosp,2022-07-29,20,quantile,0.01,30.2
2022-07-24,1 day ahead inc hosp,2022-07-29,29,quantile,0.01,68.2
2022-07-24,1 day ahead inc hosp,2022-07-29,50,quantile,0.01,0.4
2022-07-24,1 day ahead inc hosp,2022-07-29,51,quantile,0.01,87
2022-07-24,1 day ahead inc hosp,2022-07-29,09,quantile,0.01,39.2
2022-07-24,1 day ahead inc hosp,2022-07-29,19,quantile,0.01,38.5
2022-07-24,1 day ahead inc hosp,2022-07-29,22,quantile,0.01,51
2022-07-24,1 day ahead inc hosp,2022-07-29,39,quantile,0.01,143.1
2022-07-24,1 day ahead inc hosp,2022-07-29,26,quantile,0.01,91
2022-07-24,1 day ahead inc hosp,2022-07-29,46,quantile,0.01,8.8
2022-07-24,1 day ahead inc hosp,2022-07-29,05,quantile,0.01,31.7
2022-07-24,1 day ahead inc hosp,2022-07-29,10,quantile,0.01,7.5
2022-07-24,1 day ahead inc hosp,2022-07-29,28,quantile,0.01,42.5
2022-07-24,1 day ahead inc hosp,2022-07-29,35,quantile,0.01,17.6
2022-07-24,1 day ahead inc hosp,2022-07-29,38,quantile,0.01,5.6
2022-07-24,1 day ahead inc hosp,2022-07-29,56,quantile,0.01,2.6
2022-07-24,1 day ahead inc hosp,2022-07-29,02,quantile,0.01,7.1
2022-07-24,1 day ahead inc hosp,2022-07-29,23,quantile,0.01,5.7
2022-07-24,1 day ahead inc hosp,2022-07-29,01,quantile,0.01,79
2022-07-24,1 day ahead inc hosp,2022-07-29,16,quantile,0.01,19.2
2022-07-24,1 day ahead inc hosp,2022-07-29,30,quantile,0.01,12
2022-07-24,1 day ahead inc hosp,2022-07-29,72,quantile,0.01,8.6
2022-07-24,1 day ahead inc hosp,2022-07-29,78,quantile,0.01,0
2022-07-24,1 day ahead inc hosp,2022-07-29,54,quantile,0.01,27.1
2022-07-24,2 day ahead inc hosp,2022-08-05,53,quantile,0.01,58.1
2022-07-24,2 day ahead inc hosp,2022-08-05,17,quantile,0.01,135.9
2022-07-24,2 day ahead inc hosp,2022-08-05,06,quantile,0.01,409.6
2022-07-24,2 day ahead inc hosp,2022-08-05,04,quantile,0.01,62.7
2022-07-24,2 day ahead inc hosp,2022-08-05,25,quantile,0.01,57.7
2022-07-24,2 day ahead inc hosp,2022-08-05,55,quantile,0.01,51.3
2022-07-24,2 day ahead inc hosp,2022-08-05,48,quantile,0.01,351.1
2022-07-24,2 day ahead inc hosp,2022-08-05,31,quantile,0.01,18.8
2022-07-24,2 day ahead inc hosp,2022-08-05,49,quantile,0.01,29.9
2022-07-24,2 day ahead inc hosp,2022-08-05,41,quantile,0.01,34.9
2022-07-24,2 day ahead inc hosp,2022-08-05,12,quantile,0.01,394.6
2022-07-24,2 day ahead inc hosp,2022-08-05,36,quantile,0.01,199.2
2022-07-24,2 day ahead inc hosp,2022-08-05,44,quantile,0.01,1.6
2022-07-24,2 day ahead inc hosp,2022-08-05,13,quantile,0.01,169.9
2022-07-24,2 day ahead inc hosp,2022-08-05,33,quantile,0.01,6.7
