forecast_date,target,target_end_date,location,type,quantile,value
2023-01-08,1 day ahead inc hosp,2023-01-13,53,quantile,0.01,41.5
2023-01-08,1 day ahead inc hosp,2023-01-13,17,quantile,0.01,123.3
2023-01-08,1 day ahead inc hosp,2023-01-13,06,quantile,0.01,310.4
2023-01-08,1 day ahead inc hosp,2023-01-13,04,quantile,0.01,47.8
2023-01-08,1 day ahead inc hosp,2023-01-13,25,quantile,0.01,93.9
2023-01-08,1 day ahead inc hosp,2023-01-13,55,quantile,0.01,44.1
2023-01-08,1 day ahead inc hosp,2023-01-13,48,quantile,0.01,316
2023-01-08,1 day ahead inc hosp,2023-01-13,31,quantile,0.01,8.4
2023-01-08,1 day ahead inc hosp,2023-01-13,49,quantile,0.01,13.5
2023-01-08,1 day ahead inc hosp,2023-01-13,41,quantile,0.01,14.8
2023-01-08,1 day ahead inc hosp,2023-01-13,12,quantile,0.01,236.8
2023-01-08,1 day ahead inc hosp,2023-01-13,36,quantile,0.01,237.6
2023-01-08,1 day ahead inc hosp,2023-01-13,44,quantile,0.01,11.4
2023-01-08,1 day ahead inc hosp,2023-01-13,13,quantile,0.01,122.2
2023-01-08,1 day ahead inc hosp,2023-01-13,33,quantile,0.01,9.9
2023-01-08,1 day ahead inc hosp,2023-01-13,37,quantile,0.01,109.3
2023-01-08,1 day ahead inc hosp,2023-01-13,34,quantile,0.01,159.7
2023-01-08,1 day ahead inc hosp,2023-01-13,08,quantile,0.01,24.5
2023-01-08,1 day ahead inc hosp,2023-01-13,24,quantile,0.01,56
2023-01-08,1 day ahead inc hosp,2023-01-13,32,quantile,0.01,16.3
2023-01-08,1 day ahead inc hosp,2023-01-13,47,quantile,0.01,59.4
2023-01-08,1 day ahead inc hosp,2023-01-13,15,quantile,0.01,12.1
2023-01-08,1 day ahead inc hosp,2023-01-13,18,quantile,0.01,61.3
2023-01-08,1 day ahead inc hosp,2023-01-13,21,quantile,0.01,36.3
2023-01-08,1 day ahead inc hosp,2023-01-13,27,quantile,0.01,38.8
2023-01-08,1 day ahead inc hosp,2023-01-13,40,quantile,0.01,27.8
2023-01-08,1 day ahead inc hosp,2023-01-13,42,quantile,0.01,141.6
2023-01-08,1 day ahead inc hosp,2023-01-13,45,quantile,0.01,49.7
2023-01-08,1 day ahead inc hosp,2023-01-13,11,quantile,0.01,13.6
2023-01-08,1 day ahead inc hosp,2023-01-13,20,quantile,0.01,13.7
2023-01-08,1 day ahead inc hosp,2023-01-13,29,quantile,0.01,64.2
2023-01-08,1 day ahead inc hosp,2023-01-13,50,quantile,0.01,1.6
2023-01-08,1 day ahead inc hosp,2023-01-13,51,quantile,0.01,93
2023-01-08,1 day ahead inc hosp,2023-01-13,09,quantile,0.01,62.3
2023-01-08,1 day ahead inc hosp,2023-01-13,19,quantile,0.01,17.3
2023-01-08,1 day ahead inc hosp,2023-01-13,22,quantile,0.01,39.6
2023-01-08,1 day ahead inc hosp,2023-01-13,39,quantile,0.01,132.2
2023-01-08,1 day ahead inc hosp,2023-01-13,26,quantile,0.01,81.8
2023-01-08,1 day ahead inc hosp,2023-01-13,46,quantile,0.01,1.9
2023-01-08,1 day ahead inc hosp,2023-01-13,05,quantile,0.01,24.4
2023-01-08,1 day ahead inc hosp,2023-01-13,10,quantile,0.01,9.5
2023-01-08,1 day ahead inc hosp,2023-01-13,28,quantile,0.01,19.1
2023-01-08,1 day ahead inc hosp,2023-01-13,35,quantile,0.01,6.4
2023-01-08,1 day ahead inc hosp,2023-01-13,38,quantile,0.01,1.8
2023-01-08,1 day ahead inc hosp,2023-01-13,56,quantile,0.01,0.7
2023-01-08,1 day ahead inc hosp,2023-01-13,02,quantile,0.01,1.8
2023-01-08,1 day ahead inc hosp,2023-01-13,23,quantile,0.01,5.6
2023-01-08,1 day ahead inc hosp,2023-01-13,01,quantile,0.01,46.3
2023-01-08,1 day ahead inc hosp,2023-01-13,16,quantile,0.01,7.2
2023-01-08,1 day ahead inc hosp,2023-01-13,30,quantile,0.01,0.7
2023-01-08,1 day ahead inc hosp,2023-01-13,72,quantile,0.01,11.7
2023-01-08,1 day ahead inc hosp,2023-01-13,78,quantile,0.01,0
2023-01-08,1 day ahead inc hosp,2023-01-13,54,quantile,0.01,18.4
2023-01-08,2 day ahead inc hosp,2023-01-20,53,quantile,0.01,41.1
2023-01-08,2 day ahead inc hosp,2023-01-20,17,quantile,0.01,122.7
2023-01-08,2 day ahead inc hosp,2023-01-20,06,quantile,0.01,309.1
2023-01-08,2 day ahead inc hosp,2023-01-20,04,quantile,0.01,47.1
2023-01-08,2 day ahead inc hosp,2023-01-20,25,quantile,0.01,92.8
2023-01-08,2 day ahead inc hosp,2023-01-20,55,quantile,0.01,43.7
2023-01-08,2 day ahead inc hosp,2023-01-20,48,quantile,0.01,313.9
2023-01-08,2 day ahead inc hosp,2023-01-20,31,quantile,0.01,8.4
2023-01-08,2 day ahead inc hosp,2023-01-20,49,quantile,0.01,13.5
2023-01-08,2 day ahead inc hosp,2023-01-20,41,quantile,0.01,14.9
2023-01-08,2 day ahead inc hosp,2023-01-20,12,quantile,0.01,234.7
2023-01-08,2 day ahead inc hosp,2023-01-20,36,quantile,0.01,236
2023-01-08,2 day ahead inc hosp,2023-01-20,44,quantile,0.01,11.3
2023-01-08,2 day ahead inc hosp,2023-01-20,13,quantile,0.01,121.3
2023-01-08,2 day ahead inc hosp,2023-01-20,33,quantile,0.01,9.9
2023-01-08,2 day ahead inc hosp,2023-01-20,37,quantile,0.01,108.4
2023-01-08,2 day ahead inc hosp,2023-01-20,34,quantile,0.01,157.4
2023-01-08,2 day ahead inc hosp,2023-01-20,08,quantile,0.01,24.3
2023-01-08,2 day ahead inc hosp,2023-01-20,24,quantile,0.01,55.8
2023-01-08,2 day ahead inc hosp,2023-01-20,32,quantile,0.01,16.1
2023-01-08,2 day ahead inc hosp,2023-01-20,47,quantile,0.01,59.1
2023-01-08,2 day ahead inc hosp,2023-01-20,15,quantile,0.01,12.1
2023-01-08,2 day ahead inc hosp,2023-01-20,18,quantile,0.01,60.8
2023-01-08,2 day ahead inc hosp,2023-01-20,21,quantile,0.01,36
2023-01-08,2 day ahead inc hosp,2023-01-20,27,quantile,0.01,38.6
2023-01-08,2 day ahead inc hosp,2023-01-20,40,quantile,0.01,27.4
2023-01-08,2 day ahead inc hosp,2023-01-20,42,quantile,0.01,140.6
2023-01-08,2 day ahead inc hosp,2023-01-20,45,quantile,0.01,49.3
2023-01-08,2 day ahead inc hosp,2023-01-20,11,quantile,0.01,13.5
2023-01-08,2 day ahead inc hosp,2023-01-20,20,quantile,0.01,13.7
2023-01-08,2 day ahead inc hosp,2023-01-20,29,quantile,0.01,63.6
2023-01-08,2 day ahead inc hosp,2023-01-20,50,quantile,0.01,1.6
2023-01-08,2 day ahead inc hosp,2023-01-20,51,quantile,0.01,92.2
2023-01-08,2 day ahead inc hosp,2023-01-20,09,quantile,0.01,61.5
2023-01-08,2 day ahead inc hosp,2023-01-20,19,quantile,0.01,17.2
2023-01-08,2 day ahead inc hosp,2023-01-20,22,quantile,0.01,39.4
2023-01-08,2 day ahead inc hosp,2023-01-20,39,quantile,0.01,131.5
2023-01-08,2 day ahead inc hosp,2023-01-20,26,quantile,0.01,81.4
2023-01-08,2 day ahead inc hosp,2023-01-20,46,quantile,0.01,1.9
2023-01-08,2 day ahead inc hosp,2023-01-20,05,quantile,0.01,24.3
2023-01-08,2 day ahead inc hosp,2023-01-20,10,quantile,0.01,9.4
2023-01-08,2 day ahead inc hosp,2023-01-20,28,quantile,0.01,19
2023-01-08,2 day ahead inc hosp,2023-01-20,35,quantile,0.01,6.3
2023-01-08,2 day ahead inc hosp,2023-01-20,38,quantile,0.01,1.8
2023-01-08,2 day ahead inc hosp,2023-01-20,56,quantile,0.01,0.7
2023-01-08,2 day ahead inc hosp,2023-01-20,02,quantile,0.01,1.8
2023-01-08,2 day ahead inc hosp,2023-01-20,23,quantile,0.01,5.6
2023-01-08,2 day ahead inc hosp,2023-01-20,01,quantile,0.01,45.8
2023-01-08,2 day ahead inc hosp,2023-01-20,16,quantile,0.01,7.2
2023-01-08,2 day ahead inc hosp,2023-01-20,30,quantile,0.01,0.7
2023-01-08,2 day ahead inc hosp,2023-01-20,72,quantile,0.01,11.6
2023-01-08,2 day ahead inc hosp,2023-01-20,78,quantile,0.01,0
2023-01-08,2 day ahead inc hosp,2023-01-20,54,quantile,0.01,18.2
2023-01-08,3 day ahead inc hosp,2023-01-27,53,quantile,0.01,40.4
2023-01-08,3 day ahead inc hosp,2023-01-27,17,quantile,0.01,121.9
2023-01-08,3 day ahead inc hosp,2023-01-27,06,quantile,0.01,307.2
2023-01-08,3 day ahead inc hosp,2023-01-27,04,quantile,0.01,46.2
2023-01-08,3 day ahead inc hosp,2023-01-27,25,quantile,0.01,91.2
2023-01-08,3 day ahead inc hosp,2023-01-27,55,quantile,0.01,43.2
2023-01-08,3 day ahead inc hosp,2023-01-27,48,quantile,0.01,310.7
2023-01-08,3 day ahead inc hosp,2023-01-27,31,quantile,0.01,8.4
2023-01-08,3 day ahead inc hosp,2023-01-27,49,quantile,0.01,13.4
2023-01-08,3 day ahead inc hosp,2023-01-27,41,quantile,0.01,15
2023-01-08,3 day ahead inc hosp,2023-01-27,12,quantile,0.01,231.6
2023-01-08,3 day ahead inc hosp,2023-01-27,36,quantile,0.01,233.5
2023-01-08,3 day ahead inc hosp,2023-01-27,44,quantile,0.01,11.2
2023-01-08,3 day ahead inc hosp,2023-01-27,13,quantile,0.01,119.9
2023-01-08,3 day ahead inc hosp,2023-01-27,33,quantile,0.01,9.9
2023-01-08,3 day ahead inc hosp,2023-01-27,37,quantile,0.01,107.2
2023-01-08,3 day ahead inc hosp,2023-01-27,34,quantile,0.01,153.8
2023-01-08,3 day ahead inc hosp,2023-01-27,08,quantile,0.01,24
2023-01-08,3 day ahead inc hosp,2023-01-27,24,quantile,0.01,55.5
2023-01-08,3 day ahead inc hosp,2023-01-27,32,quantile,0.01,16
2023-01-08,3 day ahead inc hosp,2023-01-27,47,quantile,0.01,58.6
2023-01-08,3 day ahead inc hosp,2023-01-27,15,quantile,0.01,12
2023-01-08,3 day ahead inc hosp,2023-01-27,18,quantile,0.01,60
2023-01-08,3 day ahead inc hosp,2023-01-27,21,quantile,0.01,35.4
2023-01-08,3 day ahead inc hosp,2023-01-27,27,quantile,0.01,38.3
2023-01-08,3 day ahead inc hosp,2023-01-27,40,quantile,0.01,26.7
2023-01-08,3 day ahead inc hosp,2023-01-27,42,quantile,0.01,139
2023-01-08,3 day ahead inc hosp,2023-01-27,45,quantile,0.01,48.8
2023-01-08,3 day ahead inc hosp,2023-01-27,11,quantile,0.01,13.4
2023-01-08,3 day ahead inc hosp,2023-01-27,20,quantile,0.01,13.8
2023-01-08,3 day ahead inc hosp,2023-01-27,29,quantile,0.01,62.7
2023-01-08,3 day ahead inc hosp,2023-01-27,50,quantile,0.01,1.5
2023-01-08,3 day ahead inc hosp,2023-01-27,51,quantile,0.01,90.9
2023-01-08,3 day ahead inc hosp,2023-01-27,09,quantile,0.01,60.4
2023-01-08,3 day ahead inc hosp,2023-01-27,19,quantile,0.01,17
2023-01-08,3 day ahead inc hosp,2023-01-27,22,quantile,0.01,39
2023-01-08,3 day ahead inc hosp,2023-01-27,39,quantile,0.01,130.4
2023-01-08,3 day ahead inc hosp,2023-01-27,26,quantile,0.01,80.7
2023-01-08,3 day ahead inc hosp,2023-01-27,46,quantile,0.01,1.9
2023-01-08,3 day ahead inc hosp,2023-01-27,05,quantile,0.01,24.3
2023-01-08,3 day ahead inc hosp,2023-01-27,10,quantile,0.01,9.3
2023-01-08,3 day ahead inc hosp,2023-01-27,28,quantile,0.01,18.7
2023-01-08,3 day ahead inc hosp,2023-01-27,35,quantile,0.01,6.2
2023-01-08,3 day ahead inc hosp,2023-01-27,38,quantile,0.01,1.8
2023-01-08,3 day ahead inc hosp,2023-01-27,56,quantile,0.01,0.8
2023-01-08,3 day ahead inc hosp,2023-01-27,02,quantile,0.01,1.8
2023-01-08,3 day ahead inc hosp,2023-01-27,23,quantile,0.01,5.6
2023-01-08,3 day ahead inc hosp,2023-01-27,01,quantile,0.01,45.1
2023-01-08,3 day ahead inc hosp,2023-01-27,16,quantile,0.01,7.2
2023-01-08,3 day ahead inc hosp,2023-01-27,30,quantile,0.01,0.7
2023-01-08,3 day ahead inc hosp,2023-01-27,72,quantile,0.01,11.6
2023-01-08,3 day ahead inc hosp,2023-01-27,78,quantile,0.01,0
2023-01-08,3 day ahead inc hosp,2023-01-27,54,quantile,0.01,17.8
2023-01-08,4 day ahead inc hosp,2023-02-03,53,quantile,0.01,39.6
2023-01-08,4 day ahead inc hosp,2023-02-03,17,quantile,0.01,120.9
2023-01-08,4 day ahead inc hosp,2023-02-03,06,quantile,0.01,304.9
2023-01-08,4 day ahead inc hosp,2023-02-03,04,quantile,0.01,45.1
2023-01-08,4 day ahead inc hosp,2023-02-03,25,quantile,0.01,89.3
2023-01-08,4 day ahead inc hosp,2023-02-03,55,quantile,0.01,42.6
2023-01-08,4 day ahead inc hosp,2023-02-03,48,quantile,0.01,306.9
2023-01-08,4 day ahead inc hosp,2023-02-03,31,quantile,0.01,8.4
2023-01-08,4 day ahead inc hosp,2023-02-03,49,quantile,0.01,13.4
2023-01-08,4 day ahead inc hosp,2023-02-03,41,quantile,0.01,15.2
2023-01-08,4 day ahead inc hosp,2023-02-03,12,quantile,0.01,227.9
2023-01-08,4 day ahead inc hosp,2023-02-03,36,quantile,0.01,230.6
2023-01-08,4 day ahead inc hosp,2023-02-03,44,quantile,0.01,11.1
2023-01-08,4 day ahead inc hosp,2023-02-03,13,quantile,0.01,118.3
2023-01-08,4 day ahead inc hosp,2023-02-03,33,quantile,0.01,10
2023-01-08,4 day ahead inc hosp,2023-02-03,37,quantile,0.01,105.7
2023-01-08,4 day ahead inc hosp,2023-02-03,34,quantile,0.01,149.6
2023-01-08,4 day ahead inc hosp,2023-02-03,08,quantile,0.01,23.7
2023-01-08,4 day ahead inc hosp,2023-02-03,24,quantile,0.01,55.1
2023-01-08,4 day ahead inc hosp,2023-02-03,32,quantile,0.01,15.7
2023-01-08,4 day ahead inc hosp,2023-02-03,47,quantile,0.01,58
2023-01-08,4 day ahead inc hosp,2023-02-03,15,quantile,0.01,11.9
2023-01-08,4 day ahead inc hosp,2023-02-03,18,quantile,0.01,59.1
2023-01-08,4 day ahead inc hosp,2023-02-03,21,quantile,0.01,34.7
2023-01-08,4 day ahead inc hosp,2023-02-03,27,quantile,0.01,37.9
2023-01-08,4 day ahead inc hosp,2023-02-03,40,quantile,0.01,26
2023-01-08,4 day ahead inc hosp,2023-02-03,42,quantile,0.01,137.2
