forecast_date,target,target_end_date,location,type,quantile,value
2023-01-15,1 day ahead inc hosp,2023-01-20,53,quantile,0.01,16.6
2023-01-15,1 day ahead inc hosp,2023-01-20,17,quantile,0.01,94.8
2023-01-15,1 day ahead inc hosp,2023-01-20,06,quantile,0.01,271
2023-01-15,1 day ahead inc hosp,2023-01-20,04,quantile,0.01,35.4
2023-01-15,1 day ahead inc hosp,2023-01-20,25,quantile,0.01,85.3
2023-01-15,1 day ahead inc hosp,2023-01-20,55,quantile,0.01,28.5
2023-01-15,1 day ahead inc hosp,2023-01-20,48,quantile,0.01,246.3
2023-01-15,1 day ahead inc hosp,2023-01-20,31,quantile,0.01,8.9
2023-01-15,1 day ahead inc hosp,2023-01-20,49,quantile,0.01,8.6
2023-01-15,1 day ahead inc hosp,2023-01-20,41,quantile,0.01,16.9
2023-01-15,1 day ahead inc hosp,2023-01-20,12,quantile,0.01,213.8
2023-01-15,1 day ahead inc hosp,2023-01-20,36,quantile,0.01,215.1
2023-01-15,1 day ahead inc hosp,2023-01-20,44,quantile,0.01,8.1
2023-01-15,1 day ahead inc hosp,2023-01-20,13,quantile,0.01,100.5
2023-01-15,1 day ahead inc hosp,2023-01-20,33,quantile,0.01,9.1
2023-01-15,1 day ahead inc hosp,2023-01-20,37,quantile,0.01,65.2
2023-01-15,1 day ahead inc hosp,2023-01-20,34,quantile,0.01,146.7
2023-01-15,1 day ahead inc hosp,2023-01-20,08,quantile,0.01,17.3
2023-01-15,1 day ahead inc hosp,2023-01-20,24,quantile,0.01,52.8
2023-01-15,1 day ahead inc hosp,2023-01-20,32,quantile,0.01,12.5
2023-01-15,1 day ahead inc hosp,2023-01-20,47,quantile,0.01,43.8
2023-01-15,1 day ahead inc hosp,2023-01-20,15,quantile,0.01,12.2
2023-01-15,1 day ahead inc hosp,2023-01-20,18,quantile,0.01,41.6
2023-01-15,1 day ahead inc hosp,2023-01-20,21,quantile,0.01,7.9
2023-01-15,1 day ahead inc hosp,2023-01-20,27,quantile,0.01,24
2023-01-15,1 day ahead inc hosp,2023-01-20,40,quantile,0.01,10
2023-01-15,1 day ahead inc hosp,2023-01-20,42,quantile,0.01,100.9
2023-01-15,1 day ahead inc hosp,2023-01-20,45,quantile,0.01,43.1
2023-01-15,1 day ahead inc hosp,2023-01-20,11,quantile,0.01,8.3
2023-01-15,1 day ahead inc hosp,2023-01-20,20,quantile,0.01,11.5
2023-01-15,1 day ahead inc hosp,2023-01-20,29,quantile,0.01,58.2
2023-01-15,1 day ahead inc hosp,2023-01-20,50,quantile,0.01,0.9
2023-01-15,1 day ahead inc hosp,2023-01-20,51,quantile,0.01,45.1
2023-01-15,1 day ahead inc hosp,2023-01-20,09,quantile,0.01,55.5
2023-01-15,1 day ahead inc hosp,2023-01-20,19,quantile,0.01,13.7
2023-01-15,1 day ahead inc hosp,2023-01-20,22,quantile,0.01,39.1
2023-01-15,1 day ahead inc hosp,2023-01-20,39,quantile,0.01,103
2023-01-15,1 day ahead inc hosp,2023-01-20,26,quantile,0.01,66.1
2023-01-15,1 day ahead inc hosp,2023-01-20,46,quantile,0.01,2.1
2023-01-15,1 day ahead inc hosp,2023-01-20,05,quantile,0.01,17.8
2023-01-15,1 day ahead inc hosp,2023-01-20,10,quantile,0.01,7.4
2023-01-15,1 day ahead inc hosp,2023-01-20,28,quantile,0.01,14.3
2023-01-15,1 day ahead inc hosp,2023-01-20,35,quantile,0.01,5.6
2023-01-15,1 day ahead inc hosp,2023-01-20,38,quantile,0.01,2.2
2023-01-15,1 day ahead inc hosp,2023-01-20,56,quantile,0.01,1.3
2023-01-15,1 day ahead inc hosp,2023-01-20,02,quantile,0.01,2.2
2023-01-15,1 day ahead inc hosp,2023-01-20,23,quantile,0.01,6
2023-01-15,1 day ahead inc hosp,2023-01-20,01,quantile,0.01,32.9
