forecast_date,target,target_end_date,location,type,quantile,value
2022-01-23,1 day ahead inc hosp,2022-01-28,53,quantile,0.01,143.6
2022-01-23,1 day ahead inc hosp,2022-01-28,17,quantile,0.01,354.6
2022-01-23,1 day ahead inc hosp,2022-01-28,06,quantile,0.01,1176.4
2022-01-23,1 day ahead inc hosp,2022-01-28,04,quantile,0.01,258.3
2022-01-23,1 day ahead inc hosp,2022-01-28,25,quantile,0.01,147.8
2022-01-23,1 day ahead inc hosp,2022-01-28,55,quantile,0.01,207.5
2022-01-23,1 day ahead inc hosp,2022-01-28,48,quantile,0.01,1093.1
2022-01-23,1 day ahead inc hosp,2022-01-28,31,quantile,0.01,61.6
2022-01-23,1 day ahead inc hosp,2022-01-28,49,quantile,0.01,95.9
2022-01-23,1 day ahead inc hosp,2022-01-28,41,quantile,0.01,73
2022-01-23,1 day ahead inc hosp,2022-01-28,12,quantile,0.01,870.5
2022-01-23,1 day ahead inc hosp,2022-01-28,36,quantile,0.01,470.7
2022-01-23,1 day ahead inc hosp,2022-01-28,44,quantile,0.01,16.7
2022-01-23,1 day ahead inc hosp,2022-01-28,13,quantile,0.01,433.2
2022-01-23,1 day ahead inc hosp,2022-01-28,33,quantile,0.01,33.4
2022-01-23,1 day ahead inc hosp,2022-01-28,37,quantile,0.01,343.8
2022-01-23,1 day ahead inc hosp,2022-01-28,34,quantile,0.01,264.2
2022-01-23,1 day ahead inc hosp,2022-01-28,08,quantile,0.01,179.6
2022-01-23,1 day ahead inc hosp,2022-01-28,24,quantile,0.01,104.5
2022-01-23,1 day ahead inc hosp,2022-01-28,32,quantile,0.01,60.7
2022-01-23,1 day ahead inc hosp,2022-01-28,47,quantile,0.01,248.6
2022-01-23,1 day ahead inc hosp,2022-01-28,15,quantile,0.01,20.3
2022-01-23,1 day ahead inc hosp,2022-01-28,18,quantile,0.01,210.1
2022-01-23,1 day ahead inc hosp,2022-01-28,21,quantile,0.01,104.4
2022-01-23,1 day ahead inc hosp,2022-01-28,27,quantile,0.01,146.5
