forecast_date,target,target_end_date,location,type,quantile,value
2022-09-04,1 day ahead inc hosp,2022-09-09,53,quantile,0.01,36.7
2022-09-04,1 day ahead inc hosp,2022-09-09,17,quantile,0.01,122
2022-09-04,1 day ahead inc hosp,2022-09-09,06,quantile,0.01,266.5
2022-09-04,1 day ahead inc hosp,2022-09-09,04,quantile,0.01,27
2022-09-04,1 day ahead inc hosp,2022-09-09,25,quantile,0.01,47.7
2022-09-04,1 day ahead inc hosp,2022-09-09,55,quantile,0.01,50.8
2022-09-04,1 day ahead inc hosp,2022-09-09,48,quantile,0.01,190.4
2022-09-04,1 day ahead inc hosp,2022-09-09,31,quantile,0.01,13.2
2022-09-04,1 day ahead inc hosp,2022-09-09,49,quantile,0.01,13.6
2022-09-04,1 day ahead inc hosp,2022-09-09,41,quantile,0.01,21.2
2022-09-04,1 day ahead inc hosp,2022-09-09,12,quantile,0.01,259.3
2022-09-04,1 day ahead inc hosp,2022-09-09,36,quantile,0.01,173.6
2022-09-04,1 day ahead inc hosp,2022-09-09,44,quantile,0.01,4.2
2022-09-04,1 day ahead inc hosp,2022-09-09,13,quantile,0.01,100.6
2022-09-04,1 day ahead inc hosp,2022-09-09,33,quantile,0.01,7
2022-09-04,1 day ahead inc hosp,2022-09-09,37,quantile,0.01,81.1
2022-09-04,1 day ahead inc hosp,2022-09-09,34,quantile,0.01,86
2022-09-04,1 day ahead inc hosp,2022-09-09,08,quantile,0.01,21.9
2022-09-04,1 day ahead inc hosp,2022-09-09,24,quantile,0.01,42.8
2022-09-04,1 day ahead inc hosp,2022-09-09,32,quantile,0.01,6.6
2022-09-04,1 day ahead inc hosp,2022-09-09,47,quantile,0.01,69.4
2022-09-04,1 day ahead inc hosp,2022-09-09,15,quantile,0.01,15
2022-09-04,1 day ahead inc hosp,2022-09-09,18,quantile,0.01,63.3
2022-09-04,1 day ahead inc hosp,2022-09-09,21,quantile,0.01,0
2022-09-04,1 day ahead inc hosp,2022-09-09,27,quantile,0.01,37.2
2022-09-04,1 day ahead inc hosp,2022-09-09,40,quantile,0.01,0
2022-09-04,1 day ahead inc hosp,2022-09-09,42,quantile,0.01,118
2022-09-04,1 day ahead inc hosp,2022-09-09,45,quantile,0.01,38
2022-09-04,1 day ahead inc hosp,2022-09-09,11,quantile,0.01,4.5
2022-09-04,1 day ahead inc hosp,2022-09-09,20,quantile,0.01,16.3
2022-09-04,1 day ahead inc hosp,2022-09-09,29,quantile,0.01,66.9
2022-09-04,1 day ahead inc hosp,2022-09-09,50,quantile,0.01,1.6
2022-09-04,1 day ahead inc hosp,2022-09-09,51,quantile,0.01,75.2
2022-09-04,1 day ahead inc hosp,2022-09-09,09,quantile,0.01,32.1
2022-09-04,1 day ahead inc hosp,2022-09-09,19,quantile,0.01,28.9
2022-09-04,1 day ahead inc hosp,2022-09-09,22,quantile,0.01,43.2
2022-09-04,1 day ahead inc hosp,2022-09-09,39,quantile,0.01,126.1
2022-09-04,1 day ahead inc hosp,2022-09-09,26,quantile,0.01,107
2022-09-04,1 day ahead inc hosp,2022-09-09,46,quantile,0.01,7.2
2022-09-04,1 day ahead inc hosp,2022-09-09,05,quantile,0.01,17.9
2022-09-04,1 day ahead inc hosp,2022-09-09,10,quantile,0.01,5.9
2022-09-04,1 day ahead inc hosp,2022-09-09,28,quantile,0.01,23.2
2022-09-04,1 day ahead inc hosp,2022-09-09,35,quantile,0.01,7.5
2022-09-04,1 day ahead inc hosp,2022-09-09,38,quantile,0.01,2.9
2022-09-04,1 day ahead inc hosp,2022-09-09,56,quantile,0.01,0.5
2022-09-04,1 day ahead inc hosp,2022-09-09,02,quantile,0.01,3.5
2022-09-04,1 day ahead inc hosp,2022-09-09,23,quantile,0.01,8.8
2022-09-04,1 day ahead inc hosp,2022-09-09,01,quantile,0.01,38.8
2022-09-04,1 day ahead inc hosp,2022-09-09,16,quantile,0.01,8.9
2022-09-04,1 day ahead inc hosp,2022-09-09,30,quantile,0.01,2.9
2022-09-04,1 day ahead inc hosp,2022-09-09,72,quantile,0.01,8.3
2022-09-04,1 day ahead inc hosp,2022-09-09,78,quantile,0.01,0
2022-09-04,1 day ahead inc hosp,2022-09-09,54,quantile,0.01,25.1
2022-09-04,2 day ahead inc hosp,2022-09-16,53,quantile,0.01,36.5
2022-09-04,2 day ahead inc hosp,2022-09-16,17,quantile,0.01,121.5
2022-09-04,2 day ahead inc hosp,2022-09-16,06,quantile,0.01,265.8
2022-09-04,2 day ahead inc hosp,2022-09-16,04,quantile,0.01,26.5
2022-09-04,2 day ahead inc hosp,2022-09-16,25,quantile,0.01,47.5
2022-09-04,2 day ahead inc hosp,2022-09-16,55,quantile,0.01,50.5
2022-09-04,2 day ahead inc hosp,2022-09-16,48,quantile,0.01,188.7
2022-09-04,2 day ahead inc hosp,2022-09-16,31,quantile,0.01,13.1
2022-09-04,2 day ahead inc hosp,2022-09-16,49,quantile,0.01,13.5
2022-09-04,2 day ahead inc hosp,2022-09-16,41,quantile,0.01,21
2022-09-04,2 day ahead inc hosp,2022-09-16,12,quantile,0.01,258.1
2022-09-04,2 day ahead inc hosp,2022-09-16,36,quantile,0.01,172.1
2022-09-04,2 day ahead inc hosp,2022-09-16,44,quantile,0.01,4.2
2022-09-04,2 day ahead inc hosp,2022-09-16,13,quantile,0.01,100.1
2022-09-04,2 day ahead inc hosp,2022-09-16,33,quantile,0.01,7
2022-09-04,2 day ahead inc hosp,2022-09-16,37,quantile,0.01,81.2
2022-09-04,2 day ahead inc hosp,2022-09-16,34,quantile,0.01,85.7
2022-09-04,2 day ahead inc hosp,2022-09-16,08,quantile,0.01,21.8
2022-09-04,2 day ahead inc hosp,2022-09-16,24,quantile,0.01,42.7
2022-09-04,2 day ahead inc hosp,2022-09-16,32,quantile,0.01,6.7
2022-09-04,2 day ahead inc hosp,2022-09-16,47,quantile,0.01,68.7
2022-09-04,2 day ahead inc hosp,2022-09-16,15,quantile,0.01,14.8
2022-09-04,2 day ahead inc hosp,2022-09-16,18,quantile,0.01,62.4
2022-09-04,2 day ahead inc hosp,2022-09-16,21,quantile,0.01,0.5
2022-09-04,2 day ahead inc hosp,2022-09-16,27,quantile,0.01,36.7
2022-09-04,2 day ahead inc hosp,2022-09-16,40,quantile,0.01,0
2022-09-04,2 day ahead inc hosp,2022-09-16,42,quantile,0.01,117.1
2022-09-04,2 day ahead inc hosp,2022-09-16,45,quantile,0.01,37.6
2022-09-04,2 day ahead inc hosp,2022-09-16,11,quantile,0.01,4.5
2022-09-04,2 day ahead inc hosp,2022-09-16,20,quantile,0.01,16.1
2022-09-04,2 day ahead inc hosp,2022-09-16,29,quantile,0.01,66.3
2022-09-04,2 day ahead inc hosp,2022-09-16,50,quantile,0.01,1.6
