forecast_date,target,target_end_date,location,type,quantile,value
2022-07-31,1 day ahead inc hosp,2022-08-05,53,quantile,0.01,53.1
2022-07-31,1 day ahead inc hosp,2022-08-05,17,quantile,0.01,133.6
2022-07-31,1 day ahead inc hosp,2022-08-05,06,quantile,0.01,385.5
2022-07-31,1 day ahead inc hosp,2022-08-05,04,quantile,0.01,55.4
2022-07-31,1 day ahead inc hosp,2022-08-05,25,quantile,0.01,50.5
2022-07-31,1 day ahead inc hosp,2022-08-05,55,quantile,0.01,59.1
2022-07-31,1 day ahead inc hosp,2022-08-05,48,quantile,0.01,350.2
2022-07-31,1 day ahead inc hosp,2022-08-05,31,quantile,0.01,21.4
2022-07-31,1 day ahead inc hosp,2022-08-05,49,quantile,0.01,29.6
2022-07-31,1 day ahead inc hosp,2022-08-05,41,quantile,0.01,32.2
2022-07-31,1 day ahead inc hosp,2022-08-05,12,quantile,0.01,412.1
2022-07-31,1 day ahead inc hosp,2022-08-05,36,quantile,0.01,199.5
2022-07-31,1 day ahead inc hosp,2022-08-05,44,quantile,0.01,4.2
2022-07-31,1 day ahead inc hosp,2022-08-05,13,quantile,0.01,165.7
2022-07-31,1 day ahead inc hosp,2022-08-05,33,quantile,0.01,5.4
2022-07-31,1 day ahead inc hosp,2022-08-05,37,quantile,0.01,106.7
2022-07-31,1 day ahead inc hosp,2022-08-05,34,quantile,0.01,104.9
2022-07-31,1 day ahead inc hosp,2022-08-05,08,quantile,0.01,38.6
2022-07-31,1 day ahead inc hosp,2022-08-05,24,quantile,0.01,61.6
2022-07-31,1 day ahead inc hosp,2022-08-05,32,quantile,0.01,18
2022-07-31,1 day ahead inc hosp,2022-08-05,47,quantile,0.01,61.4
2022-07-31,1 day ahead inc hosp,2022-08-05,15,quantile,0.01,16.8
2022-07-31,1 day ahead inc hosp,2022-08-05,18,quantile,0.01,74.3
2022-07-31,1 day ahead inc hosp,2022-08-05,21,quantile,0.01,0
2022-07-31,1 day ahead inc hosp,2022-08-05,27,quantile,0.01,52.5
2022-07-31,1 day ahead inc hosp,2022-08-05,40,quantile,0.01,0
2022-07-31,1 day ahead inc hosp,2022-08-05,42,quantile,0.01,135.2
2022-07-31,1 day ahead inc hosp,2022-08-05,45,quantile,0.01,57.8
2022-07-31,1 day ahead inc hosp,2022-08-05,11,quantile,0.01,8.6
2022-07-31,1 day ahead inc hosp,2022-08-05,20,quantile,0.01,26.2
2022-07-31,1 day ahead inc hosp,2022-08-05,29,quantile,0.01,62.8
