forecast_date,target,target_end_date,location,type,quantile,value
2022-08-14,1 day ahead inc hosp,2022-08-19,53,quantile,0.01,43.6
2022-08-14,1 day ahead inc hosp,2022-08-19,17,quantile,0.01,145.3
2022-08-14,1 day ahead inc hosp,2022-08-19,06,quantile,0.01,303.2
2022-08-14,1 day ahead inc hosp,2022-08-19,04,quantile,0.01,42.1
2022-08-14,1 day ahead inc hosp,2022-08-19,25,quantile,0.01,43.2
2022-08-14,1 day ahead inc hosp,2022-08-19,55,quantile,0.01,56.9
2022-08-14,1 day ahead inc hosp,2022-08-19,48,quantile,0.01,304.1
2022-08-14,1 day ahead inc hosp,2022-08-19,31,quantile,0.01,17.6
2022-08-14,1 day ahead inc hosp,2022-08-19,49,quantile,0.01,18
2022-08-14,1 day ahead inc hosp,2022-08-19,41,quantile,0.01,24.5
2022-08-14,1 day ahead inc hosp,2022-08-19,12,quantile,0.01,362.1
2022-08-14,1 day ahead inc hosp,2022-08-19,36,quantile,0.01,191.8
2022-08-14,1 day ahead inc hosp,2022-08-19,44,quantile,0.01,6
2022-08-14,1 day ahead inc hosp,2022-08-19,13,quantile,0.01,161.5
2022-08-14,1 day ahead inc hosp,2022-08-19,33,quantile,0.01,6.7
2022-08-14,1 day ahead inc hosp,2022-08-19,37,quantile,0.01,95.1
2022-08-14,1 day ahead inc hosp,2022-08-19,34,quantile,0.01,99.8
2022-08-14,1 day ahead inc hosp,2022-08-19,08,quantile,0.01,25
2022-08-14,1 day ahead inc hosp,2022-08-19,24,quantile,0.01,50.1
2022-08-14,1 day ahead inc hosp,2022-08-19,32,quantile,0.01,11
2022-08-14,1 day ahead inc hosp,2022-08-19,47,quantile,0.01,69.4
2022-08-14,1 day ahead inc hosp,2022-08-19,15,quantile,0.01,15.1
2022-08-14,1 day ahead inc hosp,2022-08-19,18,quantile,0.01,80.2
2022-08-14,1 day ahead inc hosp,2022-08-19,21,quantile,0.01,0
2022-08-14,1 day ahead inc hosp,2022-08-19,27,quantile,0.01,54.4
2022-08-14,1 day ahead inc hosp,2022-08-19,40,quantile,0.01,0
2022-08-14,1 day ahead inc hosp,2022-08-19,42,quantile,0.01,140
2022-08-14,1 day ahead inc hosp,2022-08-19,45,quantile,0.01,52.8
2022-08-14,1 day ahead inc hosp,2022-08-19,11,quantile,0.01,11.5
2022-08-14,1 day ahead inc hosp,2022-08-19,20,quantile,0.01,22.7
2022-08-14,1 day ahead inc hosp,2022-08-19,29,quantile,0.01,64.3
2022-08-14,1 day ahead inc hosp,2022-08-19,50,quantile,0.01,0.5
2022-08-14,1 day ahead inc hosp,2022-08-19,51,quantile,0.01,84.9
2022-08-14,1 day ahead inc hosp,2022-08-19,09,quantile,0.01,38.4
2022-08-14,1 day ahead inc hosp,2022-08-19,19,quantile,0.01,26.6
2022-08-14,1 day ahead inc hosp,2022-08-19,22,quantile,0.01,50.3
2022-08-14,1 day ahead inc hosp,2022-08-19,39,quantile,0.01,131.3
2022-08-14,1 day ahead inc hosp,2022-08-19,26,quantile,0.01,87
2022-08-14,1 day ahead inc hosp,2022-08-19,46,quantile,0.01,10.5
2022-08-14,1 day ahead inc hosp,2022-08-19,05,quantile,0.01,19.9
2022-08-14,1 day ahead inc hosp,2022-08-19,10,quantile,0.01,7.4
2022-08-14,1 day ahead inc hosp,2022-08-19,28,quantile,0.01,25
2022-08-14,1 day ahead inc hosp,2022-08-19,35,quantile,0.01,10.6
2022-08-14,1 day ahead inc hosp,2022-08-19,38,quantile,0.01,4.2
2022-08-14,1 day ahead inc hosp,2022-08-19,56,quantile,0.01,3.2
2022-08-14,1 day ahead inc hosp,2022-08-19,02,quantile,0.01,3.5
2022-08-14,1 day ahead inc hosp,2022-08-19,23,quantile,0.01,6.7
2022-08-14,1 day ahead inc hosp,2022-08-19,01,quantile,0.01,61.3
2022-08-14,1 day ahead inc hosp,2022-08-19,16,quantile,0.01,7.8
2022-08-14,1 day ahead inc hosp,2022-08-19,30,quantile,0.01,4.2
2022-08-14,1 day ahead inc hosp,2022-08-19,72,quantile,0.01,11.6
2022-08-14,1 day ahead inc hosp,2022-08-19,78,quantile,0.01,0
2022-08-14,1 day ahead inc hosp,2022-08-19,54,quantile,0.01,27.7
2022-08-14,2 day ahead inc hosp,2022-08-26,53,quantile,0.01,43.3
2022-08-14,2 day ahead inc hosp,2022-08-26,17,quantile,0.01,144.4
2022-08-14,2 day ahead inc hosp,2022-08-26,06,quantile,0.01,301.9
2022-08-14,2 day ahead inc hosp,2022-08-26,04,quantile,0.01,41.7
2022-08-14,2 day ahead inc hosp,2022-08-26,25,quantile,0.01,43.1
2022-08-14,2 day ahead inc hosp,2022-08-26,55,quantile,0.01,56.5
2022-08-14,2 day ahead inc hosp,2022-08-26,48,quantile,0.01,300.8
2022-08-14,2 day ahead inc hosp,2022-08-26,31,quantile,0.01,17.6
2022-08-14,2 day ahead inc hosp,2022-08-26,49,quantile,0.01,18
2022-08-14,2 day ahead inc hosp,2022-08-26,41,quantile,0.01,24.4
2022-08-14,2 day ahead inc hosp,2022-08-26,12,quantile,0.01,358.8
2022-08-14,2 day ahead inc hosp,2022-08-26,36,quantile,0.01,190.7
2022-08-14,2 day ahead inc hosp,2022-08-26,44,quantile,0.01,6
2022-08-14,2 day ahead inc hosp,2022-08-26,13,quantile,0.01,161
2022-08-14,2 day ahead inc hosp,2022-08-26,33,quantile,0.01,6.7
2022-08-14,2 day ahead inc hosp,2022-08-26,37,quantile,0.01,95.1
