forecast_date,target,target_end_date,location,type,quantile,value
2022-01-30,1 day ahead inc hosp,2022-02-04,53,quantile,0.01,104
2022-01-30,1 day ahead inc hosp,2022-02-04,17,quantile,0.01,250.3
2022-01-30,1 day ahead inc hosp,2022-02-04,06,quantile,0.01,643.5
2022-01-30,1 day ahead inc hosp,2022-02-04,04,quantile,0.01,196.4
2022-01-30,1 day ahead inc hosp,2022-02-04,25,quantile,0.01,75.5
2022-01-30,1 day ahead inc hosp,2022-02-04,55,quantile,0.01,151.9
2022-01-30,1 day ahead inc hosp,2022-02-04,48,quantile,0.01,888.3
2022-01-30,1 day ahead inc hosp,2022-02-04,31,quantile,0.01,51.2
2022-01-30,1 day ahead inc hosp,2022-02-04,49,quantile,0.01,87.5
2022-01-30,1 day ahead inc hosp,2022-02-04,41,quantile,0.01,74.2
2022-01-30,1 day ahead inc hosp,2022-02-04,12,quantile,0.01,578.9
2022-01-30,1 day ahead inc hosp,2022-02-04,36,quantile,0.01,314
2022-01-30,1 day ahead inc hosp,2022-02-04,44,quantile,0.01,10.6
2022-01-30,1 day ahead inc hosp,2022-02-04,13,quantile,0.01,339.6
2022-01-30,1 day ahead inc hosp,2022-02-04,33,quantile,0.01,23.7
2022-01-30,1 day ahead inc hosp,2022-02-04,37,quantile,0.01,369.7
2022-01-30,1 day ahead inc hosp,2022-02-04,34,quantile,0.01,159.5
2022-01-30,1 day ahead inc hosp,2022-02-04,08,quantile,0.01,141.5
2022-01-30,1 day ahead inc hosp,2022-02-04,24,quantile,0.01,75.2
2022-01-30,1 day ahead inc hosp,2022-02-04,32,quantile,0.01,55
2022-01-30,1 day ahead inc hosp,2022-02-04,47,quantile,0.01,254
2022-01-30,1 day ahead inc hosp,2022-02-04,15,quantile,0.01,14.3
2022-01-30,1 day ahead inc hosp,2022-02-04,18,quantile,0.01,171.5
2022-01-30,1 day ahead inc hosp,2022-02-04,21,quantile,0.01,103.9
2022-01-30,1 day ahead inc hosp,2022-02-04,27,quantile,0.01,90.2
2022-01-30,1 day ahead inc hosp,2022-02-04,40,quantile,0.01,196.2
2022-01-30,1 day ahead inc hosp,2022-02-04,42,quantile,0.01,295.2
2022-01-30,1 day ahead inc hosp,2022-02-04,45,quantile,0.01,160
2022-01-30,1 day ahead inc hosp,2022-02-04,11,quantile,0.01,11.8
2022-01-30,1 day ahead inc hosp,2022-02-04,20,quantile,0.01,76.7
2022-01-30,1 day ahead inc hosp,2022-02-04,29,quantile,0.01,167.7
2022-01-30,1 day ahead inc hosp,2022-02-04,50,quantile,0.01,5.6
2022-01-30,1 day ahead inc hosp,2022-02-04,51,quantile,0.01,175.6
2022-01-30,1 day ahead inc hosp,2022-02-04,09,quantile,0.01,59.9
2022-01-30,1 day ahead inc hosp,2022-02-04,19,quantile,0.01,80.4
2022-01-30,1 day ahead inc hosp,2022-02-04,22,quantile,0.01,76.1
2022-01-30,1 day ahead inc hosp,2022-02-04,39,quantile,0.01,328
2022-01-30,1 day ahead inc hosp,2022-02-04,26,quantile,0.01,226.3
2022-01-30,1 day ahead inc hosp,2022-02-04,46,quantile,0.01,33.8
2022-01-30,1 day ahead inc hosp,2022-02-04,05,quantile,0.01,137.2
2022-01-30,1 day ahead inc hosp,2022-02-04,10,quantile,0.01,8.2
2022-01-30,1 day ahead inc hosp,2022-02-04,28,quantile,0.01,101.9
2022-01-30,1 day ahead inc hosp,2022-02-04,35,quantile,0.01,50.5
2022-01-30,1 day ahead inc hosp,2022-02-04,38,quantile,0.01,20.6
2022-01-30,1 day ahead inc hosp,2022-02-04,56,quantile,0.01,17.4
2022-01-30,1 day ahead inc hosp,2022-02-04,02,quantile,0.01,8.3
2022-01-30,1 day ahead inc hosp,2022-02-04,23,quantile,0.01,24.3
2022-01-30,1 day ahead inc hosp,2022-02-04,01,quantile,0.01,249.2
2022-01-30,1 day ahead inc hosp,2022-02-04,16,quantile,0.01,56.9
2022-01-30,1 day ahead inc hosp,2022-02-04,30,quantile,0.01,51.7
2022-01-30,1 day ahead inc hosp,2022-02-04,72,quantile,0.01,0.1
2022-01-30,1 day ahead inc hosp,2022-02-04,78,quantile,0.01,0.3
2022-01-30,1 day ahead inc hosp,2022-02-04,54,quantile,0.01,63
2022-01-30,2 day ahead inc hosp,2022-02-11,53,quantile,0.01,104
2022-01-30,2 day ahead inc hosp,2022-02-11,17,quantile,0.01,248.1
2022-01-30,2 day ahead inc hosp,2022-02-11,06,quantile,0.01,637.4
2022-01-30,2 day ahead inc hosp,2022-02-11,04,quantile,0.01,194.1
2022-01-30,2 day ahead inc hosp,2022-02-11,25,quantile,0.01,74.3
2022-01-30,2 day ahead inc hosp,2022-02-11,55,quantile,0.01,150.9
2022-01-30,2 day ahead inc hosp,2022-02-11,48,quantile,0.01,876.7
2022-01-30,2 day ahead inc hosp,2022-02-11,31,quantile,0.01,50.9
2022-01-30,2 day ahead inc hosp,2022-02-11,49,quantile,0.01,87.2
