forecast_date,target,target_end_date,location,type,quantile,value
2022-08-28,1 day ahead inc hosp,2022-09-02,53,quantile,0.01,41.3
2022-08-28,1 day ahead inc hosp,2022-09-02,17,quantile,0.01,132.1
2022-08-28,1 day ahead inc hosp,2022-09-02,06,quantile,0.01,322.2
2022-08-28,1 day ahead inc hosp,2022-09-02,04,quantile,0.01,25.2
2022-08-28,1 day ahead inc hosp,2022-09-02,25,quantile,0.01,45.5
2022-08-28,1 day ahead inc hosp,2022-09-02,55,quantile,0.01,56.5
2022-08-28,1 day ahead inc hosp,2022-09-02,48,quantile,0.01,187.7
2022-08-28,1 day ahead inc hosp,2022-09-02,31,quantile,0.01,15.8
2022-08-28,1 day ahead inc hosp,2022-09-02,49,quantile,0.01,12
2022-08-28,1 day ahead inc hosp,2022-09-02,41,quantile,0.01,22.2
2022-08-28,1 day ahead inc hosp,2022-09-02,12,quantile,0.01,312.5
2022-08-28,1 day ahead inc hosp,2022-09-02,36,quantile,0.01,190.7
2022-08-28,1 day ahead inc hosp,2022-09-02,44,quantile,0.01,5.1
2022-08-28,1 day ahead inc hosp,2022-09-02,13,quantile,0.01,153.2
2022-08-28,1 day ahead inc hosp,2022-09-02,33,quantile,0.01,12.4
2022-08-28,1 day ahead inc hosp,2022-09-02,37,quantile,0.01,98
2022-08-28,1 day ahead inc hosp,2022-09-02,34,quantile,0.01,88.6
2022-08-28,1 day ahead inc hosp,2022-09-02,08,quantile,0.01,25.4
2022-08-28,1 day ahead inc hosp,2022-09-02,24,quantile,0.01,48.1
2022-08-28,1 day ahead inc hosp,2022-09-02,32,quantile,0.01,6.5
2022-08-28,1 day ahead inc hosp,2022-09-02,47,quantile,0.01,67.6
2022-08-28,1 day ahead inc hosp,2022-09-02,15,quantile,0.01,15.1
2022-08-28,1 day ahead inc hosp,2022-09-02,18,quantile,0.01,69.1
2022-08-28,1 day ahead inc hosp,2022-09-02,21,quantile,0.01,37.3
2022-08-28,1 day ahead inc hosp,2022-09-02,27,quantile,0.01,39.1
2022-08-28,1 day ahead inc hosp,2022-09-02,40,quantile,0.01,0
2022-08-28,1 day ahead inc hosp,2022-09-02,42,quantile,0.01,119.2
2022-08-28,1 day ahead inc hosp,2022-09-02,45,quantile,0.01,49
2022-08-28,1 day ahead inc hosp,2022-09-02,11,quantile,0.01,4.7
2022-08-28,1 day ahead inc hosp,2022-09-02,20,quantile,0.01,16.2
